Insight Version,1.0.5.2,,,,,
Generation Time,11/24/2022 18:57,,,,,
Date From,11/24/2022 9:14,,,,,
Date To,11/24/2022 18:56,,,,,
,,,,,,
GMP251,U3730359,1.3.4,,,,
,,,,,,
GMP251,U3930116,1.3.4,,,,
,,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,,
11/24/2022 10:53,15.253006,11.780234,,,,
11/24/2022 10:53,15.234625,11.778667,,,,
11/24/2022 10:53,15.223166,11.77714,,,,
11/24/2022 10:53,15.26431,11.774847,,,,
11/24/2022 10:53,15.270962,11.774014,,,,
11/24/2022 10:53,15.270253,11.776187,,,,
11/24/2022 10:53,15.27236,11.777422,,,,
11/24/2022 10:53,15.270236,11.776148,,,,
11/24/2022 10:53,15.267869,11.775749,,,,
11/24/2022 10:54,15.274347,11.775269,,,,
11/24/2022 10:54,15.283534,11.769017,,,,
11/24/2022 10:54,15.285911,11.768539,,,,
11/24/2022 10:54,15.287772,11.769298,,,,
11/24/2022 10:54,15.289794,11.774736,,,,
11/24/2022 10:54,15.289928,11.788969,,,,
11/24/2022 10:54,15.289992,11.790848,,,,
11/24/2022 10:54,15.29074,11.788747,,,,
11/24/2022 10:54,15.290764,11.785312,,,,
11/24/2022 10:54,15.290598,11.780509,,,,
11/24/2022 10:54,15.289397,11.767357,,,,
11/24/2022 10:54,15.277,11.761791,,,,
11/24/2022 10:55,15.269652,11.758661,,,,
11/24/2022 10:55,15.269238,11.759808,,,,
11/24/2022 10:55,15.269158,11.76319,,,,
11/24/2022 10:55,15.27094,11.763806,,,,
11/24/2022 10:55,15.273497,11.76532,,,,
11/24/2022 10:55,15.272056,11.769727,,,,
11/24/2022 10:55,15.262747,11.771013,,,,
11/24/2022 10:55,15.25935,11.771012,,,,
11/24/2022 10:55,15.265606,11.771081,,,,
11/24/2022 10:55,15.271075,11.770638,,,,
11/24/2022 10:55,15.280284,11.770576,,,,
11/24/2022 10:55,15.283234,11.770807,,,,
11/24/2022 10:56,15.274162,11.770292,,,,
11/24/2022 10:56,15.268105,11.770226,,,,
11/24/2022 10:56,15.268984,11.782366,,,,
11/24/2022 10:56,15.27149,11.815062,,,,
11/24/2022 10:56,15.278075,11.833672,,,,
11/24/2022 10:56,15.303188,11.845692,,,,
11/24/2022 10:56,15.304475,11.84495,,,,
11/24/2022 10:56,15.321631,11.842146,,,,
11/24/2022 10:56,15.324702,11.842727,,,,
11/24/2022 10:56,15.32421,11.842898,,,,
11/24/2022 10:56,15.323781,11.840434,,,,
11/24/2022 10:56,15.333334,11.8339,,,,
11/24/2022 10:57,15.358739,11.826606,,,,
11/24/2022 10:57,15.367066,11.824875,,,,
11/24/2022 10:57,15.367888,11.819187,,,,
11/24/2022 10:57,15.350719,11.819529,,,,
11/24/2022 10:57,15.291273,11.825234,,,,
11/24/2022 10:57,15.2846,11.824556,,,,
11/24/2022 10:57,15.285181,11.820053,,,,
11/24/2022 10:57,15.286431,11.819665,,,,
11/24/2022 10:57,15.291372,11.819694,,,,
11/24/2022 10:57,15.291694,11.819436,,,,
11/24/2022 10:57,15.284581,11.816973,,,,
11/24/2022 10:57,15.279203,11.815655,,,,
11/24/2022 10:58,15.275458,11.815791,,,,
11/24/2022 10:58,15.270684,11.817783,,,,
11/24/2022 10:58,15.268964,11.818436,,,,
11/24/2022 10:58,15.283181,11.818774,,,,
11/24/2022 10:58,15.286483,11.820404,,,,
11/24/2022 10:58,15.286522,11.82197,,,,
11/24/2022 10:58,15.288453,11.82197,,,,
11/24/2022 10:58,15.288778,11.822284,,,,
11/24/2022 10:58,15.30104,11.822284,,,,
11/24/2022 10:58,15.309517,11.822363,,,,
11/24/2022 10:58,15.308861,11.824051,,,,
11/24/2022 10:58,15.309389,11.824051,,,,
11/24/2022 10:59,15.306388,11.821783,,,,
11/24/2022 10:59,15.294538,11.821783,,,,
11/24/2022 10:59,15.286244,11.815845,,,,
11/24/2022 10:59,15.272606,11.815845,,,,
11/24/2022 10:59,15.263789,11.815791,,,,
11/24/2022 10:59,15.258025,11.811862,,,,
11/24/2022 10:59,15.258497,11.811268,,,,
11/24/2022 10:59,15.260658,11.811127,,,,
11/24/2022 10:59,15.260734,11.811059,,,,
11/24/2022 10:59,15.259406,11.810197,,,,
11/24/2022 10:59,15.260478,11.809911,,,,
11/24/2022 10:59,15.261797,11.809486,,,,
11/24/2022 11:00,15.261628,11.809488,,,,
11/24/2022 11:00,15.259925,11.809286,,,,
11/24/2022 11:00,15.25759,11.80673,,,,
11/24/2022 11:00,15.258069,11.806197,,,,
11/24/2022 11:00,15.25574,11.803257,,,,
11/24/2022 11:00,15.24861,11.801955,,,,
11/24/2022 11:00,15.244778,11.799654,,,,
11/24/2022 11:00,15.244369,11.793236,,,,
11/24/2022 11:00,15.241078,11.783633,,,,
11/24/2022 11:00,15.241238,11.780241,,,,
11/24/2022 11:00,15.248469,11.759777,,,,
11/24/2022 11:00,15.255686,11.740911,,,,
11/24/2022 11:01,15.266684,11.739282,,,,
11/24/2022 11:01,15.273967,11.739348,,,,
11/24/2022 11:01,15.277723,11.739035,,,,
11/24/2022 11:01,15.279608,11.738929,,,,
11/24/2022 11:01,15.294675,11.739125,,,,
11/24/2022 11:01,15.293584,11.739074,,,,
11/24/2022 11:01,15.288548,11.749093,,,,
11/24/2022 11:01,15.28204,11.755268,,,,
11/24/2022 11:01,15.277362,11.755552,,,,
11/24/2022 11:01,15.269967,11.757002,,,,
11/24/2022 11:01,15.267728,11.76058,,,,
11/24/2022 11:01,15.282769,11.783,,,,
11/24/2022 11:02,15.299284,11.786642,,,,
11/24/2022 11:02,15.323772,11.788255,,,,
11/24/2022 11:02,15.335727,11.789022,,,,
11/24/2022 11:02,15.343522,11.789745,,,,
11/24/2022 11:02,15.343488,11.78882,,,,
11/24/2022 11:02,15.341906,11.787442,,,,
11/24/2022 11:02,15.338119,11.785277,,,,
11/24/2022 11:02,15.322603,11.785581,,,,
11/24/2022 11:02,15.322394,11.786066,,,,
11/24/2022 11:02,15.323438,11.787127,,,,
11/24/2022 11:02,15.324694,11.791417,,,,
11/24/2022 11:02,15.324638,11.795295,,,,
11/24/2022 11:03,15.3245,11.802778,,,,
11/24/2022 11:03,15.324694,11.802888,,,,
11/24/2022 11:03,15.324036,11.802709,,,,
11/24/2022 11:03,15.323888,11.801645,,,,
11/24/2022 11:03,15.325631,11.803982,,,,
11/24/2022 11:03,15.336653,11.806773,,,,
11/24/2022 11:03,15.348638,11.807316,,,,
11/24/2022 11:03,15.348998,11.807214,,,,
11/24/2022 11:03,15.348105,11.801969,,,,
11/24/2022 11:03,15.347966,11.790959,,,,
11/24/2022 11:03,15.34899,11.790398,,,,
11/24/2022 11:03,15.347594,11.791405,,,,
11/24/2022 11:04,15.349527,11.788963,,,,
11/24/2022 11:04,15.35189,11.786176,,,,
11/24/2022 11:04,15.349923,11.782986,,,,
11/24/2022 11:04,15.346281,11.781452,,,,
11/24/2022 11:04,15.338434,11.781436,,,,
11/24/2022 11:04,15.314688,11.781726,,,,
11/24/2022 11:04,15.309322,11.777794,,,,
11/24/2022 11:04,15.309466,11.776266,,,,
11/24/2022 11:04,15.309448,11.777866,,,,
11/24/2022 11:04,15.306211,11.777721,,,,
11/24/2022 11:04,15.304456,11.776627,,,,
11/24/2022 11:04,15.292522,11.777645,,,,
11/24/2022 11:05,15.282569,11.783838,,,,
11/24/2022 11:05,15.269733,11.784772,,,,
11/24/2022 11:05,15.261134,11.783684,,,,
11/24/2022 11:05,15.253328,11.783405,,,,
11/24/2022 11:05,15.235372,11.780312,,,,
11/24/2022 11:05,15.232211,11.780617,,,,
11/24/2022 11:05,15.229928,11.780556,,,,
11/24/2022 11:05,15.229423,11.780063,,,,
11/24/2022 11:05,15.231628,11.778174,,,,
11/24/2022 11:05,15.235519,11.774384,,,,
11/24/2022 11:05,15.247034,11.770713,,,,
11/24/2022 11:05,15.24841,11.769624,,,,
11/24/2022 11:06,15.240681,11.769461,,,,
11/24/2022 11:06,15.23631,11.769663,,,,
11/24/2022 11:06,15.239928,11.772498,,,,
11/24/2022 11:06,15.243175,11.776285,,,,
11/24/2022 11:06,15.2536,11.776132,,,,
11/24/2022 11:06,15.264197,11.772377,,,,
11/24/2022 11:06,15.26469,11.770233,,,,
11/24/2022 11:06,15.264969,11.767276,,,,
11/24/2022 11:06,15.2666,11.765351,,,,
11/24/2022 11:06,15.26707,11.764896,,,,
11/24/2022 11:06,15.26809,11.770231,,,,
11/24/2022 11:06,15.307212,11.790909,,,,
11/24/2022 11:07,15.32168,11.782444,,,,
11/24/2022 11:07,15.309494,11.780223,,,,
11/24/2022 11:07,15.30865,11.780398,,,,
11/24/2022 11:07,15.306642,11.779893,,,,
11/24/2022 11:07,15.305331,11.77467,,,,
11/24/2022 11:07,15.302775,11.772987,,,,
11/24/2022 11:07,15.302619,11.772525,,,,
11/24/2022 11:07,15.300923,11.772297,,,,
11/24/2022 11:07,15.299412,11.771508,,,,
11/24/2022 11:07,15.300128,11.765992,,,,
11/24/2022 11:07,15.298356,11.754855,,,,
11/24/2022 11:07,15.296631,11.75105,,,,
11/24/2022 11:08,15.297136,11.74999,,,,
11/24/2022 11:08,15.298295,11.749956,,,,
11/24/2022 11:08,15.30471,11.748686,,,,
11/24/2022 11:08,15.307222,11.748912,,,,
11/24/2022 11:08,15.311662,11.749263,,,,
11/24/2022 11:08,15.31525,11.749871,,,,
11/24/2022 11:08,15.316056,11.750473,,,,
11/24/2022 11:08,15.318825,11.750388,,,,
11/24/2022 11:08,15.328419,11.750106,,,,
11/24/2022 11:08,15.328934,11.752051,,,,
11/24/2022 11:08,15.329062,11.75932,,,,
11/24/2022 11:08,15.328734,11.761799,,,,
11/24/2022 11:09,15.328744,11.761709,,,,
11/24/2022 11:09,15.328545,11.762845,,,,
11/24/2022 11:09,15.339488,11.763513,,,,
11/24/2022 11:09,15.353662,11.762791,,,,
11/24/2022 11:09,15.358497,11.761028,,,,
11/24/2022 11:09,15.361806,11.761091,,,,
11/24/2022 11:09,15.361727,11.761264,,,,
11/24/2022 11:09,15.356392,11.761204,,,,
11/24/2022 11:09,15.350133,11.762948,,,,
11/24/2022 11:09,15.34425,11.763426,,,,
11/24/2022 11:09,15.340538,11.765957,,,,
11/24/2022 11:09,15.338369,11.77234,,,,
11/24/2022 11:10,15.33741,11.786035,,,,
11/24/2022 11:10,15.336461,11.801745,,,,
11/24/2022 11:10,15.333378,11.813956,,,,
11/24/2022 11:10,15.33055,11.818293,,,,
11/24/2022 11:10,15.328783,11.821573,,,,
11/24/2022 11:10,15.328653,11.822081,,,,
11/24/2022 11:10,15.316681,11.821643,,,,
11/24/2022 11:10,15.306244,11.823585,,,,
11/24/2022 11:10,15.30474,11.83682,,,,
11/24/2022 11:10,15.304062,11.851045,,,,
11/24/2022 11:10,15.316734,11.843501,,,,
11/24/2022 11:10,15.325053,11.837289,,,,
11/24/2022 11:11,15.322998,11.837266,,,,
11/24/2022 11:11,15.323319,11.838325,,,,
11/24/2022 11:11,15.326,11.839776,,,,
11/24/2022 11:11,15.311325,11.841526,,,,
11/24/2022 11:11,15.298712,11.844518,,,,
11/24/2022 11:11,15.300653,11.853153,,,,
11/24/2022 11:11,15.30125,11.852579,,,,
11/24/2022 11:11,15.283358,11.851615,,,,
11/24/2022 11:11,15.278433,11.843718,,,,
11/24/2022 11:11,15.274594,11.842163,,,,
11/24/2022 11:11,15.270619,11.842589,,,,
11/24/2022 11:11,15.264092,11.842654,,,,
11/24/2022 11:12,15.263677,11.830277,,,,
11/24/2022 11:12,15.27698,11.821934,,,,
11/24/2022 11:12,15.285955,11.816164,,,,
11/24/2022 11:12,15.28126,11.81029,,,,
11/24/2022 11:12,15.278938,11.785355,,,,
11/24/2022 11:12,15.276816,11.776063,,,,
11/24/2022 11:12,15.272466,11.777868,,,,
11/24/2022 11:12,15.256392,11.778483,,,,
11/24/2022 11:12,15.255436,11.77976,,,,
11/24/2022 11:12,15.257178,11.7799,,,,
11/24/2022 11:12,15.254623,11.779827,,,,
11/24/2022 11:12,15.254347,11.785364,,,,
11/24/2022 11:13,15.258169,11.789434,,,,
11/24/2022 11:13,15.260506,11.789153,,,,
11/24/2022 11:13,15.270317,11.791438,,,,
11/24/2022 11:13,15.271072,11.799931,,,,
11/24/2022 11:13,15.2665,11.80355,,,,
11/24/2022 11:13,15.275614,11.804343,,,,
11/24/2022 11:13,15.284803,11.804124,,,,
11/24/2022 11:13,15.286234,11.803286,,,,
11/24/2022 11:13,15.286097,11.799276,,,,
11/24/2022 11:13,15.286275,11.792338,,,,
11/24/2022 11:13,15.288522,11.79087,,,,
11/24/2022 11:13,15.290625,11.791559,,,,
11/24/2022 11:14,15.290819,11.791827,,,,
11/24/2022 11:14,15.292527,11.79675,,,,
11/24/2022 11:14,15.296538,11.806473,,,,
11/24/2022 11:14,15.305162,11.800272,,,,
11/24/2022 11:14,15.321634,11.78966,,,,
11/24/2022 11:14,15.350227,11.7838,,,,
11/24/2022 11:14,15.353047,11.776758,,,,
11/24/2022 11:14,15.348722,11.775138,,,,
11/24/2022 11:14,15.34429,11.769836,,,,
11/24/2022 11:14,15.341628,11.769273,,,,
11/24/2022 11:14,15.343862,11.769509,,,,
11/24/2022 11:14,15.348175,11.769467,,,,
11/24/2022 11:15,15.34787,11.770216,,,,
11/24/2022 11:15,15.3367,11.771158,,,,
11/24/2022 11:15,15.320031,11.770591,,,,
11/24/2022 11:15,15.317638,11.770069,,,,
11/24/2022 11:15,15.316228,11.769942,,,,
11/24/2022 11:15,15.312478,11.769795,,,,
11/24/2022 11:15,15.30696,11.76997,,,,
11/24/2022 11:15,15.302703,11.768488,,,,
11/24/2022 11:15,15.299889,11.768279,,,,
11/24/2022 11:15,15.293789,11.770217,,,,
11/24/2022 11:15,15.289597,11.775401,,,,
11/24/2022 11:15,15.284966,11.781192,,,,
11/24/2022 11:16,15.281681,11.781616,,,,
11/24/2022 11:16,15.279438,11.785275,,,,
11/24/2022 11:16,15.278894,11.790111,,,,
11/24/2022 11:16,15.278925,11.791077,,,,
11/24/2022 11:16,15.278284,11.794082,,,,
11/24/2022 11:16,15.278244,11.800115,,,,
11/24/2022 11:16,15.27661,11.804698,,,,
11/24/2022 11:16,15.275458,11.804509,,,,
11/24/2022 11:16,15.280384,11.811459,,,,
11/24/2022 11:16,15.280931,11.812691,,,,
11/24/2022 11:16,15.280481,11.817806,,,,
11/24/2022 11:16,15.280347,11.832459,,,,
11/24/2022 11:17,15.28071,11.844576,,,,
11/24/2022 11:17,15.284953,11.850674,,,,
11/24/2022 11:17,15.287405,11.857273,,,,
11/24/2022 11:17,15.282084,11.858857,,,,
11/24/2022 11:17,15.28085,11.856153,,,,
11/24/2022 11:17,15.281356,11.855185,,,,
11/24/2022 11:17,15.28155,11.856252,,,,
11/24/2022 11:17,15.280755,11.855623,,,,
11/24/2022 11:17,15.278178,11.853353,,,,
11/24/2022 11:17,15.275122,11.852223,,,,
11/24/2022 11:17,15.263958,11.846256,,,,
11/24/2022 11:17,15.26339,11.818524,,,,
11/24/2022 11:18,15.269919,11.807385,,,,
11/24/2022 11:18,15.26969,11.798522,,,,
11/24/2022 11:18,15.269444,11.794017,,,,
11/24/2022 11:18,15.269284,11.789095,,,,
11/24/2022 11:18,15.273316,11.788804,,,,
11/24/2022 11:18,15.278466,11.789026,,,,
11/24/2022 11:18,15.298175,11.790992,,,,
11/24/2022 11:18,15.305928,11.792606,,,,
11/24/2022 11:18,15.307906,11.792892,,,,
11/24/2022 11:18,15.314667,11.794477,,,,
11/24/2022 11:18,15.312756,11.797003,,,,
11/24/2022 11:18,15.295919,11.79776,,,,
11/24/2022 11:19,15.296006,11.794691,,,,
11/24/2022 11:19,15.299447,11.794215,,,,
11/24/2022 11:19,15.299311,11.79435,,,,
11/24/2022 11:19,15.302303,11.793909,,,,
11/24/2022 11:19,15.304266,11.793495,,,,
11/24/2022 11:19,15.304158,11.79307,,,,
11/24/2022 11:19,15.304381,11.792165,,,,
11/24/2022 11:19,15.30384,11.792024,,,,
11/24/2022 11:19,15.303784,11.791252,,,,
11/24/2022 11:19,15.303819,11.788926,,,,
11/24/2022 11:19,15.303769,11.788466,,,,
11/24/2022 11:19,15.305347,11.789066,,,,
11/24/2022 11:20,15.32244,11.789114,,,,
11/24/2022 11:20,15.322172,11.788377,,,,
11/24/2022 11:20,15.295139,11.787952,,,,
11/24/2022 11:20,15.28126,11.785579,,,,
11/24/2022 11:20,15.279756,11.785502,,,,
11/24/2022 11:20,15.284097,11.789733,,,,
11/24/2022 11:20,15.295622,11.798384,,,,
11/24/2022 11:20,15.295903,11.822364,,,,
11/24/2022 11:20,15.295194,11.831426,,,,
11/24/2022 11:20,15.29522,11.826125,,,,
11/24/2022 11:20,15.296253,11.836078,,,,
11/24/2022 11:20,15.29571,11.849176,,,,
11/24/2022 11:21,15.295978,11.853284,,,,
11/24/2022 11:21,15.297239,11.851648,,,,
11/24/2022 11:21,15.298714,11.840341,,,,
11/24/2022 11:21,15.282506,11.829432,,,,
11/24/2022 11:21,15.275406,11.813798,,,,
11/24/2022 11:21,15.275053,11.810896,,,,
11/24/2022 11:21,15.265506,11.810956,,,,
11/24/2022 11:21,15.246972,11.810766,,,,
11/24/2022 11:21,15.233427,11.81191,,,,
11/24/2022 11:21,15.20785,11.81415,,,,
11/24/2022 11:21,15.201917,11.815184,,,,
11/24/2022 11:21,15.203806,11.815752,,,,
11/24/2022 11:22,15.212258,11.816579,,,,
11/24/2022 11:22,15.225328,11.812088,,,,
11/24/2022 11:22,15.240689,11.805332,,,,
11/24/2022 11:22,15.268766,11.806241,,,,
11/24/2022 11:22,15.274917,11.806765,,,,
11/24/2022 11:22,15.283116,11.799321,,,,
11/24/2022 11:22,15.281895,11.79457,,,,
11/24/2022 11:22,15.281234,11.791326,,,,
11/24/2022 11:22,15.280662,11.791173,,,,
11/24/2022 11:22,15.279825,11.791777,,,,
11/24/2022 11:22,15.279652,11.792636,,,,
11/24/2022 11:22,15.28337,11.794487,,,,
11/24/2022 11:23,15.285462,11.796328,,,,
11/24/2022 11:23,15.284489,11.798626,,,,
11/24/2022 11:23,15.284706,11.795374,,,,
11/24/2022 11:23,15.285012,11.791913,,,,
11/24/2022 11:23,15.284997,11.792404,,,,
11/24/2022 11:23,15.286512,11.795527,,,,
11/24/2022 11:23,15.292328,11.803689,,,,
11/24/2022 11:23,15.311903,11.808372,,,,
11/24/2022 11:23,15.32625,11.829745,,,,
11/24/2022 11:23,15.343823,11.846404,,,,
11/24/2022 11:23,15.346112,11.862896,,,,
11/24/2022 11:23,15.344922,11.865048,,,,
11/24/2022 11:24,15.34419,11.866873,,,,
11/24/2022 11:24,15.342919,11.867041,,,,
11/24/2022 11:24,15.340352,11.855875,,,,
11/24/2022 11:24,15.33864,11.850698,,,,
11/24/2022 11:24,15.337962,11.850318,,,,
11/24/2022 11:24,15.321147,11.846784,,,,
11/24/2022 11:24,15.317288,11.846955,,,,
11/24/2022 11:24,15.31715,11.849041,,,,
11/24/2022 11:24,15.317425,11.849878,,,,
11/24/2022 11:24,15.317767,11.850629,,,,
11/24/2022 11:24,15.317894,11.850745,,,,
11/24/2022 11:24,15.309475,11.84995,,,,
11/24/2022 11:25,15.296686,11.848251,,,,
11/24/2022 11:25,15.289562,11.847547,,,,
11/24/2022 11:25,15.28281,11.84719,,,,
11/24/2022 11:25,15.281053,11.845472,,,,
11/24/2022 11:25,15.282456,11.843282,,,,
11/24/2022 11:25,15.284139,11.837729,,,,
11/24/2022 11:25,15.285888,11.834918,,,,
11/24/2022 11:25,15.28576,11.834666,,,,
11/24/2022 11:25,15.281169,11.83432,,,,
11/24/2022 11:25,15.280484,11.833962,,,,
11/24/2022 11:25,15.288938,11.833856,,,,
11/24/2022 11:25,15.293984,11.833816,,,,
11/24/2022 11:26,15.284005,11.834287,,,,
11/24/2022 11:26,15.280628,11.834676,,,,
11/24/2022 11:26,15.282431,11.84122,,,,
11/24/2022 11:26,15.284066,11.84178,,,,
11/24/2022 11:26,15.284203,11.838245,,,,
11/24/2022 11:26,15.281453,11.834798,,,,
11/24/2022 11:26,15.275944,11.822408,,,,
11/24/2022 11:26,15.273555,11.822445,,,,
11/24/2022 11:26,15.273595,11.831172,,,,
11/24/2022 11:26,15.273531,11.836922,,,,
11/24/2022 11:26,15.273284,11.830813,,,,
11/24/2022 11:26,15.270434,11.827534,,,,
11/24/2022 11:27,15.264028,11.826788,,,,
11/24/2022 11:27,15.265816,11.851078,,,,
11/24/2022 11:27,15.26766,11.862145,,,,
11/24/2022 11:27,15.268995,11.877617,,,,
11/24/2022 11:27,15.269353,11.89029,,,,
11/24/2022 11:27,15.269888,11.890928,,,,
11/24/2022 11:27,15.269925,11.890877,,,,
11/24/2022 11:27,15.269866,11.891903,,,,
11/24/2022 11:27,15.272294,11.895802,,,,
11/24/2022 11:27,15.272614,11.896152,,,,
11/24/2022 11:27,15.258178,11.898239,,,,
11/24/2022 11:27,15.250403,11.900991,,,,
11/24/2022 11:28,15.242494,11.911761,,,,
11/24/2022 11:28,15.222458,11.931497,,,,
11/24/2022 11:28,15.209522,11.958075,,,,
11/24/2022 11:28,15.215438,11.982782,,,,
11/24/2022 11:28,15.219772,12.041774,,,,
11/24/2022 11:28,15.220498,12.091421,,,,
11/24/2022 11:28,15.222738,12.130545,,,,
11/24/2022 11:28,15.223803,12.14468,,,,
11/24/2022 11:28,15.233564,12.158377,,,,
11/24/2022 11:28,15.24491,12.259912,,,,
11/24/2022 11:28,15.2491,12.448377,,,,
11/24/2022 11:28,15.257947,12.55427,,,,
11/24/2022 11:29,15.262138,12.651538,,,,
11/24/2022 11:29,15.265345,12.712929,,,,
11/24/2022 11:29,15.2704,12.756055,,,,
11/24/2022 11:29,15.279552,12.802877,,,,
11/24/2022 11:29,15.2796,12.817861,,,,
11/24/2022 11:29,15.278631,12.871134,,,,
11/24/2022 11:29,15.280897,12.90622,,,,
11/24/2022 11:29,15.283397,13.004346,,,,
11/24/2022 11:29,15.283436,13.036699,,,,
11/24/2022 11:29,15.28397,13.077899,,,,
11/24/2022 11:29,15.284905,13.102244,,,,
11/24/2022 11:29,15.286072,13.127084,,,,
11/24/2022 11:30,15.296534,13.167989,,,,
11/24/2022 11:30,15.298683,13.189928,,,,
11/24/2022 11:30,15.29884,13.20765,,,,
11/24/2022 11:30,15.298881,13.212106,,,,
11/24/2022 11:30,15.29918,13.218803,,,,
11/24/2022 11:30,15.299106,13.224772,,,,
11/24/2022 11:30,15.293716,13.230239,,,,
11/24/2022 11:30,15.29352,13.24081,,,,
11/24/2022 11:30,15.28417,13.243788,,,,
11/24/2022 11:30,15.279119,13.24471,,,,
11/24/2022 11:30,15.285661,13.245269,,,,
11/24/2022 11:30,15.291256,13.255272,,,,
11/24/2022 11:31,15.29196,13.288119,,,,
11/24/2022 11:31,15.298078,13.28707,,,,
11/24/2022 11:31,15.321577,13.28614,,,,
11/24/2022 11:31,15.330706,13.285494,,,,
11/24/2022 11:31,15.336116,13.28481,,,,
11/24/2022 11:31,15.335066,13.288289,,,,
11/24/2022 11:31,15.333553,13.299319,,,,
11/24/2022 11:31,15.329666,13.307853,,,,
11/24/2022 11:31,15.319338,13.308617,,,,
11/24/2022 11:31,15.299266,13.30869,,,,
11/24/2022 11:31,15.294197,13.308622,,,,
11/24/2022 11:31,15.300644,13.308453,,,,
11/24/2022 11:32,15.298998,13.30892,,,,
11/24/2022 11:32,15.279933,13.312331,,,,
11/24/2022 11:32,15.275052,13.334214,,,,
11/24/2022 11:32,15.260897,13.347094,,,,
11/24/2022 11:32,15.244712,13.355027,,,,
11/24/2022 11:32,15.22871,13.355919,,,,
11/24/2022 11:32,15.212688,13.357666,,,,
11/24/2022 11:32,15.189914,13.356967,,,,
11/24/2022 11:32,15.133162,13.35054,,,,
11/24/2022 11:32,15.095597,13.34299,,,,
11/24/2022 11:32,15.095597,13.322711,,,,
11/24/2022 11:32,15.06676,13.310856,,,,
11/24/2022 11:33,15.063219,13.297912,,,,
11/24/2022 11:33,15.065564,13.29149,,,,
11/24/2022 11:33,15.071216,13.283581,,,,
11/24/2022 11:33,15.071331,13.281036,,,,
11/24/2022 11:33,15.067588,13.278819,,,,
11/24/2022 11:33,15.064812,13.278669,,,,
11/24/2022 11:33,15.064812,13.278178,,,,
11/24/2022 11:33,15.05999,13.274312,,,,
11/24/2022 11:33,15.043139,13.26706,,,,
11/24/2022 11:33,15.016161,13.248428,,,,
11/24/2022 11:33,14.997881,13.23511,,,,
11/24/2022 11:33,14.996728,13.227922,,,,
11/24/2022 11:34,14.99949,13.227019,,,,
11/24/2022 11:34,14.999692,13.222994,,,,
11/24/2022 11:34,14.999688,13.222022,,,,
11/24/2022 11:34,14.999725,13.223334,,,,
11/24/2022 11:34,14.999114,13.223816,,,,
11/24/2022 11:34,14.999166,13.210631,,,,
11/24/2022 11:34,15.00067,13.20374,,,,
11/24/2022 11:34,15.002834,13.193705,,,,
11/24/2022 11:34,15.002166,13.188972,,,,
11/24/2022 11:34,14.998392,13.188678,,,,
11/24/2022 11:34,14.995872,13.189,,,,
11/24/2022 11:34,14.995842,13.193156,,,,
11/24/2022 11:35,14.994839,13.19698,,,,
11/24/2022 11:35,15.002069,13.193577,,,,
11/24/2022 11:35,15.008494,13.188944,,,,
11/24/2022 11:35,15.016319,13.177425,,,,
11/24/2022 11:35,15.032681,13.151045,,,,
11/24/2022 11:35,15.049453,13.152361,,,,
11/24/2022 11:35,15.04965,13.156878,,,,
11/24/2022 11:35,15.049678,13.157331,,,,
11/24/2022 11:35,15.050169,13.155228,,,,
11/24/2022 11:35,15.052362,13.149406,,,,
11/24/2022 11:35,15.054872,13.1439,,,,
11/24/2022 11:35,15.06151,13.124647,,,,
11/24/2022 11:36,15.062238,13.109619,,,,
11/24/2022 11:36,15.068925,13.104284,,,,
11/24/2022 11:36,15.074444,13.117788,,,,
11/24/2022 11:36,15.074719,13.122294,,,,
11/24/2022 11:36,15.0827,13.123531,,,,
11/24/2022 11:36,15.094578,13.1317,,,,
11/24/2022 11:36,15.099833,13.134675,,,,
11/24/2022 11:36,15.099653,13.138003,,,,
11/24/2022 11:36,15.093125,13.140272,,,,
11/24/2022 11:36,15.078928,13.140012,,,,
11/24/2022 11:36,15.075003,13.137805,,,,
11/24/2022 11:36,15.075742,13.137783,,,,
11/24/2022 11:37,15.093028,13.13804,,,,
11/24/2022 11:37,15.099564,13.1391,,,,
11/24/2022 11:37,15.105903,13.150156,,,,
11/24/2022 11:37,15.112769,13.156247,,,,
11/24/2022 11:37,15.116273,13.159512,,,,
11/24/2022 11:37,15.118705,13.159534,,,,
11/24/2022 11:37,15.12444,13.165773,,,,
11/24/2022 11:37,15.124548,13.167394,,,,
11/24/2022 11:37,15.124445,13.167958,,,,
11/24/2022 11:37,15.117378,13.167944,,,,
11/24/2022 11:37,15.110873,13.166088,,,,
11/24/2022 11:37,15.101644,13.165655,,,,
11/24/2022 11:38,15.102414,13.165228,,,,
11/24/2022 11:38,15.115077,13.163866,,,,
11/24/2022 11:38,15.117555,13.162286,,,,
11/24/2022 11:38,15.119784,13.161388,,,,
11/24/2022 11:38,15.120494,13.161922,,,,
11/24/2022 11:38,15.115233,13.16343,,,,
11/24/2022 11:38,15.111967,13.164517,,,,
11/24/2022 11:38,15.110173,13.176666,,,,
11/24/2022 11:38,15.106483,13.178166,,,,
11/24/2022 11:38,15.096134,13.177156,,,,
11/24/2022 11:38,15.094703,13.178581,,,,
11/24/2022 11:38,15.093447,13.179188,,,,
11/24/2022 11:39,15.08505,13.175894,,,,
11/24/2022 11:39,15.079153,13.180038,,,,
11/24/2022 11:39,15.063938,13.181611,,,,
