Insight Version,1.0.5.2,,,,,,
Generation Time,12/7/2022 18:23,,,,,,
Date From,12/7/2022 10:28,,,,,,
Date To,12/7/2022 18:23,,,,,,
,,,,,,,
GMP251,U3730359,1.3.4,,,,,
,,,,,,,
GMP251,U3930116,1.3.4,,,,,
,,,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,,,
12/7/2022 12:06,15.135545,12.111518,,,,,
12/7/2022 12:06,15.117586,12.12268,,,,,
12/7/2022 12:06,15.086534,12.155034,,,,,
12/7/2022 12:06,15.069142,12.177934,,,,,
12/7/2022 12:06,15.043914,12.179028,,,,,
12/7/2022 12:06,15.042097,12.179066,,,,,
12/7/2022 12:06,15.053122,12.17907,,,,,
12/7/2022 12:06,15.060834,12.175229,,,,,
12/7/2022 12:06,15.073525,12.171892,,,,,
12/7/2022 12:06,15.075538,12.172419,,,,,
12/7/2022 12:06,15.077523,12.17294,,,,,
12/7/2022 12:06,15.076967,12.164459,,,,,
12/7/2022 12:07,15.07771,12.161268,,,,,
12/7/2022 12:07,15.071745,12.156439,,,,,
12/7/2022 12:07,15.068855,12.15318,,,,,
12/7/2022 12:07,15.074895,12.136868,,,,,
12/7/2022 12:07,15.075728,12.121684,,,,,
12/7/2022 12:07,15.070569,12.090772,,,,,
12/7/2022 12:07,15.069938,12.076134,,,,,
12/7/2022 12:07,15.070748,12.071197,,,,,
12/7/2022 12:07,15.070189,12.058152,,,,,
12/7/2022 12:07,15.070072,12.046481,,,,,
12/7/2022 12:07,15.070094,12.039065,,,,,
12/7/2022 12:07,15.069977,12.036144,,,,,
12/7/2022 12:08,15.069694,12.029791,,,,,
12/7/2022 12:08,15.059456,12.025641,,,,,
12/7/2022 12:08,15.04983,12.012211,,,,,
12/7/2022 12:08,15.043617,12.001204,,,,,
12/7/2022 12:08,15.046489,11.969143,,,,,
12/7/2022 12:08,15.050978,11.930834,,,,,
12/7/2022 12:08,15.0538,11.883057,,,,,
12/7/2022 12:08,15.053386,11.878205,,,,,
12/7/2022 12:08,15.046592,11.878983,,,,,
12/7/2022 12:08,15.028933,11.881909,,,,,
12/7/2022 12:08,15.020536,11.871466,,,,,
12/7/2022 12:08,15.02465,11.8621,,,,,
12/7/2022 12:09,15.064756,11.843441,,,,,
12/7/2022 12:09,15.06725,11.790563,,,,,
12/7/2022 12:09,15.065647,11.772028,,,,,
12/7/2022 12:09,15.062666,11.769309,,,,,
12/7/2022 12:09,15.05879,11.769079,,,,,
12/7/2022 12:09,15.05536,11.756634,,,,,
12/7/2022 12:09,15.049617,11.746085,,,,,
12/7/2022 12:09,15.050602,11.737234,,,,,
12/7/2022 12:09,15.052106,11.735263,,,,,
12/7/2022 12:09,15.0527,11.730345,,,,,
12/7/2022 12:09,15.052542,11.727301,,,,,
12/7/2022 12:09,15.050383,11.716301,,,,,
12/7/2022 12:10,15.044453,11.697341,,,,,
12/7/2022 12:10,15.043208,11.696777,,,,,
12/7/2022 12:10,15.043136,11.695839,,,,,
12/7/2022 12:10,15.042766,11.691993,,,,,
12/7/2022 12:10,15.04035,11.681923,,,,,
12/7/2022 12:10,15.019614,11.679795,,,,,
12/7/2022 12:10,14.99807,11.670587,,,,,
12/7/2022 12:10,14.988005,11.662715,,,,,
12/7/2022 12:10,14.986881,11.662812,,,,,
12/7/2022 12:10,14.984434,11.664961,,,,,
12/7/2022 12:10,14.977938,11.668017,,,,,
12/7/2022 12:10,14.97776,11.635224,,,,,
12/7/2022 12:11,14.979556,11.595721,,,,,
12/7/2022 12:11,14.98208,11.567316,,,,,
12/7/2022 12:11,14.987766,11.564759,,,,,
12/7/2022 12:11,14.989792,11.561447,,,,,
12/7/2022 12:11,14.9884,11.543936,,,,,
12/7/2022 12:11,14.987064,11.524267,,,,,
12/7/2022 12:11,14.987948,11.521573,,,,,
12/7/2022 12:11,14.989186,11.52136,,,,,
12/7/2022 12:11,14.996923,11.520859,,,,,
12/7/2022 12:11,15.007402,11.519481,,,,,
12/7/2022 12:11,15.009242,11.51915,,,,,
12/7/2022 12:11,15.004642,11.517654,,,,,
12/7/2022 12:12,14.993614,11.516274,,,,,
12/7/2022 12:12,14.971852,11.508486,,,,,
12/7/2022 12:12,14.956961,11.495924,,,,,
12/7/2022 12:12,14.942634,11.498083,,,,,
12/7/2022 12:12,14.9388,11.502191,,,,,
12/7/2022 12:12,14.936797,11.503271,,,,,
12/7/2022 12:12,14.932178,11.501854,,,,,
12/7/2022 12:12,14.935795,11.498643,,,,,
12/7/2022 12:12,14.94857,11.491257,,,,,
12/7/2022 12:12,14.947088,11.491912,,,,,
12/7/2022 12:12,14.944975,11.494903,,,,,
12/7/2022 12:12,14.946312,11.49578,,,,,
12/7/2022 12:13,14.94534,11.480505,,,,,
12/7/2022 12:13,14.924138,11.475314,,,,,
12/7/2022 12:13,14.913238,11.474483,,,,,
12/7/2022 12:13,14.916714,11.473795,,,,,
12/7/2022 12:13,14.929392,11.47342,,,,,
12/7/2022 12:13,14.93547,11.446677,,,,,
12/7/2022 12:13,14.933362,11.426147,,,,,
12/7/2022 12:13,14.933214,11.40966,,,,,
12/7/2022 12:13,14.933286,11.395941,,,,,
12/7/2022 12:13,14.934753,11.38126,,,,,
12/7/2022 12:13,14.934905,11.381453,,,,,
12/7/2022 12:13,14.93015,11.381872,,,,,
12/7/2022 12:14,14.942908,11.386062,,,,,
12/7/2022 12:14,14.95346,11.393268,,,,,
12/7/2022 12:14,14.954742,11.393521,,,,,
12/7/2022 12:14,14.951584,11.394073,,,,,
12/7/2022 12:14,14.950328,11.399207,,,,,
12/7/2022 12:14,14.961684,11.404767,,,,,
12/7/2022 12:14,14.984377,11.407914,,,,,
12/7/2022 12:14,15.02841,11.410615,,,,,
12/7/2022 12:14,15.054164,11.414434,,,,,
12/7/2022 12:14,15.083148,11.410474,,,,,
12/7/2022 12:14,15.09314,11.407338,,,,,
12/7/2022 12:14,15.09841,11.410695,,,,,
12/7/2022 12:15,15.100725,11.414494,,,,,
12/7/2022 12:15,15.105353,11.429873,,,,,
12/7/2022 12:15,15.114725,11.522557,,,,,
12/7/2022 12:15,15.124169,11.573634,,,,,
12/7/2022 12:15,15.12941,11.589133,,,,,
12/7/2022 12:15,15.141706,11.589963,,,,,
12/7/2022 12:15,15.164352,11.589968,,,,,
12/7/2022 12:15,15.18344,11.589281,,,,,
12/7/2022 12:15,15.203438,11.591559,,,,,
12/7/2022 12:15,15.221242,11.592553,,,,,
12/7/2022 12:15,15.224661,11.598841,,,,,
12/7/2022 12:15,15.227002,11.624716,,,,,
12/7/2022 12:16,15.228481,11.634223,,,,,
12/7/2022 12:16,15.22833,11.629133,,,,,
12/7/2022 12:16,15.22797,11.628087,,,,,
12/7/2022 12:16,15.22796,11.631598,,,,,
12/7/2022 12:16,15.228634,11.636253,,,,,
12/7/2022 12:16,15.226022,11.637192,,,,,
12/7/2022 12:16,15.21686,11.642047,,,,,
12/7/2022 12:16,15.219755,11.647313,,,,,
12/7/2022 12:16,15.225897,11.649613,,,,,
12/7/2022 12:16,15.227517,11.650414,,,,,
12/7/2022 12:16,15.227848,11.649452,,,,,
12/7/2022 12:16,15.227778,11.648441,,,,,
12/7/2022 12:17,15.228392,11.647383,,,,,
12/7/2022 12:17,15.225978,11.646652,,,,,
12/7/2022 12:17,15.220958,11.646178,,,,,
12/7/2022 12:17,15.211433,11.645864,,,,,
12/7/2022 12:17,15.185348,11.643853,,,,,
12/7/2022 12:17,15.168634,11.642555,,,,,
12/7/2022 12:17,15.168775,11.643102,,,,,
12/7/2022 12:17,15.173889,11.643427,,,,,
12/7/2022 12:17,15.18105,11.642598,,,,,
12/7/2022 12:17,15.19302,11.641463,,,,,
12/7/2022 12:17,15.198562,11.641099,,,,,
12/7/2022 12:17,15.205295,11.639214,,,,,
12/7/2022 12:18,15.206195,11.641602,,,,,
12/7/2022 12:18,15.205377,11.641212,,,,,
12/7/2022 12:18,15.203467,11.636177,,,,,
12/7/2022 12:18,15.19968,11.630777,,,,,
12/7/2022 12:18,15.190198,11.629336,,,,,
12/7/2022 12:18,15.164066,11.627881,,,,,
12/7/2022 12:18,15.1117,11.629221,,,,,
12/7/2022 12:18,15.090895,11.626086,,,,,
12/7/2022 12:18,15.070844,11.600213,,,,,
12/7/2022 12:18,15.068162,11.577823,,,,,
12/7/2022 12:18,15.06722,11.569846,,,,,
12/7/2022 12:18,15.065911,11.558671,,,,,
12/7/2022 12:19,15.058342,11.526605,,,,,
12/7/2022 12:19,15.054497,11.505802,,,,,
12/7/2022 12:19,15.047294,11.492889,,,,,
12/7/2022 12:19,15.038058,11.485414,,,,,
12/7/2022 12:19,15.022573,11.470459,,,,,
12/7/2022 12:19,15.013477,11.460306,,,,,
12/7/2022 12:19,15.007097,11.453627,,,,,
12/7/2022 12:19,15.006828,11.45187,,,,,
12/7/2022 12:19,15.006466,11.453038,,,,,
12/7/2022 12:19,15.005716,11.452154,,,,,
12/7/2022 12:19,15.003717,11.441875,,,,,
12/7/2022 12:19,14.999762,11.434687,,,,,
12/7/2022 12:20,14.99904,11.417157,,,,,
12/7/2022 12:20,14.99726,11.404573,,,,,
12/7/2022 12:20,14.997206,11.399912,,,,,
12/7/2022 12:20,14.98104,11.390608,,,,,
12/7/2022 12:20,14.970972,11.384609,,,,,
12/7/2022 12:20,14.950114,11.382527,,,,,
12/7/2022 12:20,14.938555,11.387532,,,,,
12/7/2022 12:20,14.936533,11.37077,,,,,
12/7/2022 12:20,14.930784,11.357636,,,,,
12/7/2022 12:20,14.921088,11.36342,,,,,
12/7/2022 12:20,14.918866,11.386369,,,,,
12/7/2022 12:20,14.918834,11.400413,,,,,
12/7/2022 12:21,14.918575,11.383642,,,,,
12/7/2022 12:21,14.917464,11.381663,,,,,
12/7/2022 12:21,14.904102,11.381748,,,,,
12/7/2022 12:21,14.892869,11.381149,,,,,
12/7/2022 12:21,14.890258,11.376197,,,,,
12/7/2022 12:21,14.887934,11.375561,,,,,
12/7/2022 12:21,14.891048,11.375753,,,,,
12/7/2022 12:21,14.902514,11.374814,,,,,
12/7/2022 12:21,14.92002,11.36758,,,,,
12/7/2022 12:21,14.92889,11.354977,,,,,
12/7/2022 12:21,14.940414,11.340544,,,,,
12/7/2022 12:21,14.948608,11.338756,,,,,
12/7/2022 12:22,14.955277,11.338327,,,,,
12/7/2022 12:22,14.96948,11.331318,,,,,
12/7/2022 12:22,14.9792,11.321052,,,,,
12/7/2022 12:22,14.983439,11.304996,,,,,
12/7/2022 12:22,14.982036,11.295566,,,,,
12/7/2022 12:22,14.981902,11.291271,,,,,
12/7/2022 12:22,14.981953,11.290176,,,,,
12/7/2022 12:22,14.981388,11.289833,,,,,
12/7/2022 12:22,14.985234,11.291795,,,,,
12/7/2022 12:22,14.99637,11.291806,,,,,
12/7/2022 12:22,14.996384,11.291751,,,,,
12/7/2022 12:22,14.996633,11.290701,,,,,
12/7/2022 12:23,15.000228,11.285153,,,,,
12/7/2022 12:23,15.017558,11.282256,,,,,
12/7/2022 12:23,15.02909,11.281045,,,,,
12/7/2022 12:23,15.03801,11.263391,,,,,
12/7/2022 12:23,15.036228,11.241521,,,,,
12/7/2022 12:23,15.032475,11.236707,,,,,
12/7/2022 12:23,15.030656,11.235645,,,,,
12/7/2022 12:23,15.02553,11.235604,,,,,
12/7/2022 12:23,15.008567,11.228815,,,,,
12/7/2022 12:23,14.997836,11.221429,,,,,
12/7/2022 12:23,14.975869,11.219392,,,,,
12/7/2022 12:23,14.956531,11.217937,,,,,
12/7/2022 12:24,14.925481,11.208625,,,,,
12/7/2022 12:24,14.923589,11.201602,,,,,
12/7/2022 12:24,14.924027,11.197359,,,,,
12/7/2022 12:24,14.927053,11.19319,,,,,
12/7/2022 12:24,14.92676,11.182291,,,,,
12/7/2022 12:24,14.920939,11.173003,,,,,
12/7/2022 12:24,14.912644,11.168869,,,,,
12/7/2022 12:24,14.906058,11.154634,,,,,
12/7/2022 12:24,14.904153,11.147384,,,,,
12/7/2022 12:24,14.901467,11.140339,,,,,
12/7/2022 12:24,14.897469,11.13624,,,,,
12/7/2022 12:24,14.878184,11.114717,,,,,
12/7/2022 12:25,14.868366,11.085337,,,,,
12/7/2022 12:25,14.86682,11.048569,,,,,
12/7/2022 12:25,14.867594,11.036209,,,,,
12/7/2022 12:25,14.868373,11.030072,,,,,
12/7/2022 12:25,14.866267,11.028871,,,,,
12/7/2022 12:25,14.86449,11.012192,,,,,
12/7/2022 12:25,14.865394,11.010006,,,,,
12/7/2022 12:25,14.87389,11.00996,,,,,
12/7/2022 12:25,14.880031,11.006439,,,,,
12/7/2022 12:25,14.885297,10.992441,,,,,
12/7/2022 12:25,14.885652,10.967319,,,,,
12/7/2022 12:25,14.886581,10.951003,,,,,
12/7/2022 12:26,14.886412,10.932177,,,,,
12/7/2022 12:26,14.886364,10.925088,,,,,
12/7/2022 12:26,14.888064,10.923586,,,,,
12/7/2022 12:26,14.889628,10.923366,,,,,
12/7/2022 12:26,14.887878,10.924146,,,,,
12/7/2022 12:26,14.878356,10.925094,,,,,
12/7/2022 12:26,14.861275,10.917323,,,,,
12/7/2022 12:26,14.856845,10.900252,,,,,
12/7/2022 12:26,14.9565,10.882585,,,,,
12/7/2022 12:26,15.127923,10.850586,,,,,
12/7/2022 12:26,15.149406,10.832763,,,,,
12/7/2022 12:26,15.145642,10.831172,,,,,
12/7/2022 12:27,15.130086,10.833689,,,,,
12/7/2022 12:27,15.112033,10.823945,,,,,
12/7/2022 12:27,15.112033,10.818832,,,,,
12/7/2022 12:27,15.112238,10.913056,,,,,
12/7/2022 12:27,15.104161,10.962219,,,,,
12/7/2022 12:27,15.061733,10.977712,,,,,
12/7/2022 12:27,15.061733,10.977831,,,,,
12/7/2022 12:27,15.061977,10.978067,,,,,
12/7/2022 12:27,15.062403,10.977616,,,,,
12/7/2022 12:27,15.062403,10.976828,,,,,
12/7/2022 12:27,15.054783,10.961547,,,,,
12/7/2022 12:27,15.04747,10.929038,,,,,
12/7/2022 12:28,15.047062,10.890173,,,,,
12/7/2022 12:28,15.052386,10.888748,,,,,
12/7/2022 12:28,15.052788,10.888149,,,,,
12/7/2022 12:28,15.052695,10.886315,,,,,
12/7/2022 12:28,15.044938,10.884795,,,,,
12/7/2022 12:28,15.029145,10.883685,,,,,
12/7/2022 12:28,15.028734,10.88083,,,,,
12/7/2022 12:28,15.033455,10.880773,,,,,
12/7/2022 12:28,15.036466,10.880903,,,,,
12/7/2022 12:28,15.039006,10.880805,,,,,
12/7/2022 12:28,15.03926,10.880554,,,,,
12/7/2022 12:28,15.037902,10.880259,,,,,
12/7/2022 12:29,15.027153,10.880223,,,,,
12/7/2022 12:29,15.00669,10.88033,,,,,
12/7/2022 12:29,14.996573,10.87161,,,,,
12/7/2022 12:29,14.986664,10.84132,,,,,
12/7/2022 12:29,14.980847,10.82934,,,,,
12/7/2022 12:29,14.979472,10.826991,,,,,
12/7/2022 12:29,14.979864,10.830559,,,,,
12/7/2022 12:29,14.978194,10.829868,,,,,
12/7/2022 12:29,14.97679,10.826102,,,,,
12/7/2022 12:29,14.977139,10.820109,,,,,
12/7/2022 12:29,14.97787,10.813064,,,,,
12/7/2022 12:29,14.976634,10.805819,,,,,
12/7/2022 12:30,14.960148,10.803658,,,,,
12/7/2022 12:30,14.951244,10.801402,,,,,
12/7/2022 12:30,14.950898,10.779503,,,,,
12/7/2022 12:30,14.951031,10.761326,,,,,
12/7/2022 12:30,14.9452,10.756066,,,,,
12/7/2022 12:30,14.942812,10.756256,,,,,
12/7/2022 12:30,14.936333,10.756638,,,,,
12/7/2022 12:30,14.925697,10.756904,,,,,
12/7/2022 12:30,14.924986,10.756788,,,,,
12/7/2022 12:30,14.926423,10.753193,,,,,
12/7/2022 12:30,14.927722,10.744004,,,,,
12/7/2022 12:30,14.929338,10.744004,,,,,
12/7/2022 12:31,14.929222,10.743314,,,,,
12/7/2022 12:31,14.928562,10.720334,,,,,
12/7/2022 12:31,15.049097,10.720334,,,,,
12/7/2022 12:31,15.159511,10.72042,,,,,
12/7/2022 12:31,15.156352,10.709802,,,,,
12/7/2022 12:31,15.153919,10.707368,,,,,
12/7/2022 12:31,15.158328,10.707368,,,,,
12/7/2022 12:31,15.16001,10.706838,,,,,
12/7/2022 12:31,15.158445,10.733229,,,,,
12/7/2022 12:31,15.152433,10.804209,,,,,
12/7/2022 12:31,15.15408,10.856341,,,,,
12/7/2022 12:31,15.17146,10.872181,,,,,
12/7/2022 12:32,15.172781,10.872874,,,,,
12/7/2022 12:32,15.170397,10.874035,,,,,
12/7/2022 12:32,15.155,10.877436,,,,,
12/7/2022 12:32,15.15325,10.879148,,,,,
12/7/2022 12:32,15.151022,10.881017,,,,,
12/7/2022 12:32,15.152694,10.883537,,,,,
12/7/2022 12:32,15.168644,10.89041,,,,,
12/7/2022 12:32,15.184044,10.89824,,,,,
12/7/2022 12:32,15.203458,10.902651,,,,,
12/7/2022 12:32,15.21742,10.905127,,,,,
12/7/2022 12:32,15.231327,10.905544,,,,,
12/7/2022 12:32,15.229266,10.904819,,,,,
12/7/2022 12:33,15.202219,10.895689,,,,,
12/7/2022 12:33,15.184848,10.878314,,,,,
12/7/2022 12:33,15.191905,10.876977,,,,,
12/7/2022 12:33,15.19974,10.877148,,,,,
12/7/2022 12:33,15.198438,10.877579,,,,,
12/7/2022 12:33,15.19324,10.878362,,,,,
12/7/2022 12:33,15.191184,10.878519,,,,,
12/7/2022 12:33,15.19102,10.878345,,,,,
12/7/2022 12:33,15.190802,10.875962,,,,,
12/7/2022 12:33,15.190742,10.870891,,,,,
12/7/2022 12:33,15.190625,10.861686,,,,,
12/7/2022 12:33,15.190745,10.867341,,,,,
12/7/2022 12:34,15.191855,10.907624,,,,,
12/7/2022 12:34,15.214497,10.916285,,,,,
12/7/2022 12:34,15.229627,10.926137,,,,,
12/7/2022 12:34,15.240436,10.942841,,,,,
12/7/2022 12:34,15.246578,10.949226,,,,,
12/7/2022 12:34,15.250272,10.935438,,,,,
12/7/2022 12:34,15.2509,10.927403,,,,,
12/7/2022 12:34,15.231544,10.923277,,,,,
12/7/2022 12:34,15.152494,10.922764,,,,,
12/7/2022 12:34,15.115495,10.922823,,,,,
12/7/2022 12:34,15.07939,10.92159,,,,,
12/7/2022 12:34,15.063392,10.922848,,,,,
12/7/2022 12:35,15.025095,10.923431,,,,,
12/7/2022 12:35,14.9907,10.922328,,,,,
12/7/2022 12:35,14.963106,10.910895,,,,,
12/7/2022 12:35,14.962953,10.869803,,,,,
12/7/2022 12:35,14.962756,10.838809,,,,,
12/7/2022 12:35,14.962325,10.821545,,,,,
12/7/2022 12:35,14.961295,10.804639,,,,,
12/7/2022 12:35,14.95323,10.772431,,,,,
12/7/2022 12:35,14.937181,10.749781,,,,,
12/7/2022 12:35,14.923752,10.735113,,,,,
12/7/2022 12:35,14.922489,10.723142,,,,,
12/7/2022 12:35,14.9279,10.715042,,,,,
12/7/2022 12:36,14.930998,10.705362,,,,,
12/7/2022 12:36,14.916497,10.70285,,,,,
12/7/2022 12:36,14.912916,10.705987,,,,,
12/7/2022 12:36,14.910416,10.706059,,,,,
12/7/2022 12:36,14.903522,10.705425,,,,,
12/7/2022 12:36,14.902178,10.702094,,,,,
12/7/2022 12:36,14.904095,10.692582,,,,,
12/7/2022 12:36,14.90444,10.686947,,,,,
12/7/2022 12:36,14.892795,10.68049,,,,,
12/7/2022 12:36,14.869938,10.67561,,,,,
12/7/2022 12:36,14.987202,10.674018,,,,,
12/7/2022 12:36,15.068834,10.668991,,,,,
12/7/2022 12:37,15.081444,10.667255,,,,,
12/7/2022 12:37,15.083381,10.666178,,,,,
12/7/2022 12:37,15.076144,10.666046,,,,,
12/7/2022 12:37,15.071898,10.666465,,,,,
12/7/2022 12:37,15.065964,10.667008,,,,,
12/7/2022 12:37,15.063306,10.676238,,,,,
12/7/2022 12:37,15.063834,10.69942,,,,,
12/7/2022 12:37,15.064052,10.747827,,,,,
12/7/2022 12:37,15.062589,10.767352,,,,,
12/7/2022 12:37,15.064748,10.770116,,,,,
12/7/2022 12:37,15.074312,10.769592,,,,,
12/7/2022 12:37,15.077934,10.770136,,,,,
12/7/2022 12:38,15.079202,10.773686,,,,,
12/7/2022 12:38,15.080061,10.775295,,,,,
12/7/2022 12:38,15.079931,10.775365,,,,,
12/7/2022 12:38,15.080098,10.774977,,,,,
12/7/2022 12:38,15.079553,10.774903,,,,,
12/7/2022 12:38,15.07956,10.775263,,,,,
12/7/2022 12:38,15.081511,10.774218,,,,,
12/7/2022 12:38,15.083328,10.772389,,,,,
12/7/2022 12:38,15.081733,10.772316,,,,,
12/7/2022 12:38,15.088211,10.771278,,,,,
12/7/2022 12:38,15.093944,10.756292,,,,,
12/7/2022 12:38,15.092183,10.741723,,,,,
12/7/2022 12:39,15.091612,10.737695,,,,,
12/7/2022 12:39,15.090738,10.734474,,,,,
12/7/2022 12:39,15.090656,10.731555,,,,,
12/7/2022 12:39,15.089006,10.731445,,,,,
12/7/2022 12:39,15.084067,10.731428,,,,,
12/7/2022 12:39,15.085116,10.734473,,,,,
12/7/2022 12:39,15.089306,10.734622,,,,,
12/7/2022 12:39,15.088281,10.733979,,,,,
12/7/2022 12:39,15.088114,10.73367,,,,,
12/7/2022 12:39,15.08806,10.737727,,,,,
12/7/2022 12:39,15.085047,10.743139,,,,,
12/7/2022 12:39,15.083933,10.754398,,,,,
12/7/2022 12:40,15.08469,10.76143,,,,,
12/7/2022 12:40,15.09287,10.761119,,,,,
12/7/2022 12:40,15.102123,10.761165,,,,,
12/7/2022 12:40,15.097934,10.761711,,,,,
12/7/2022 12:40,15.089744,10.766735,,,,,
12/7/2022 12:40,15.089434,10.767062,,,,,
12/7/2022 12:40,15.089436,10.765733,,,,,
12/7/2022 12:40,15.087316,10.765019,,,,,
12/7/2022 12:40,15.079903,10.764831,,,,,
12/7/2022 12:40,15.051511,10.759398,,,,,
12/7/2022 12:40,15.013034,10.748533,,,,,
12/7/2022 12:40,15.004262,10.748276,,,,,
12/7/2022 12:41,15.002545,10.748856,,,,,
12/7/2022 12:41,14.998838,10.74272,,,,,
12/7/2022 12:41,14.99831,10.713562,,,,,
12/7/2022 12:41,14.998369,10.710434,,,,,
12/7/2022 12:41,14.998388,10.709366,,,,,
12/7/2022 12:41,14.999644,10.707318,,,,,
12/7/2022 12:41,15.000423,10.705398,,,,,
12/7/2022 12:41,15.002706,10.696536,,,,,
12/7/2022 12:41,15.005195,10.687047,,,,,
12/7/2022 12:41,15.008064,10.695002,,,,,
12/7/2022 12:41,15.00878,10.702452,,,,,
12/7/2022 12:41,15.008955,10.700365,,,,,
12/7/2022 12:42,15.009134,10.700316,,,,,
12/7/2022 12:42,15.009025,10.700452,,,,,
12/7/2022 12:42,15.008686,10.700648,,,,,
12/7/2022 12:42,15.007947,10.701652,,,,,
12/7/2022 12:42,14.999447,10.695162,,,,,
12/7/2022 12:42,14.998855,10.68677,,,,,
12/7/2022 12:42,14.999056,10.688183,,,,,
12/7/2022 12:42,14.998922,10.688392,,,,,
12/7/2022 12:42,15.00364,10.688598,,,,,
12/7/2022 12:42,15.024048,10.691167,,,,,
12/7/2022 12:42,15.032316,10.70082,,,,,
12/7/2022 12:42,15.034264,10.703538,,,,,
12/7/2022 12:43,15.034378,10.706071,,,,,
12/7/2022 12:43,15.038003,10.706424,,,,,
12/7/2022 12:43,15.03246,10.71027,,,,,
12/7/2022 12:43,14.990448,10.711556,,,,,
12/7/2022 12:43,14.967214,10.711645,,,,,
12/7/2022 12:43,14.962048,10.711687,,,,,
12/7/2022 12:43,14.959323,10.711723,,,,,
12/7/2022 12:43,14.94732,10.711761,,,,,
12/7/2022 12:43,14.93018,10.710378,,,,,
12/7/2022 12:43,14.925728,10.704535,,,,,
12/7/2022 12:43,14.925616,10.703923,,,,,
12/7/2022 12:43,14.938206,10.70367,,,,,
12/7/2022 12:44,14.95124,10.701741,,,,,
12/7/2022 12:44,14.957012,10.693327,,,,,
12/7/2022 12:44,14.954316,10.686812,,,,,
12/7/2022 12:44,14.95302,10.677781,,,,,
12/7/2022 12:44,14.95942,10.673366,,,,,
12/7/2022 12:44,14.960677,10.674026,,,,,
12/7/2022 12:44,14.95579,10.675109,,,,,
12/7/2022 12:44,14.937455,10.675393,,,,,
12/7/2022 12:44,14.938164,10.676686,,,,,
12/7/2022 12:44,14.94688,10.678135,,,,,
12/7/2022 12:44,14.956998,10.678877,,,,,
12/7/2022 12:44,14.96347,10.680105,,,,,
12/7/2022 12:45,14.964845,10.681794,,,,,
12/7/2022 12:45,14.964019,10.681359,,,,,
12/7/2022 12:45,14.962522,10.677746,,,,,
12/7/2022 12:45,14.958684,10.674846,,,,,
12/7/2022 12:45,14.943319,10.668465,,,,,
12/7/2022 12:45,14.935248,10.663381,,,,,
12/7/2022 12:45,14.91723,10.656221,,,,,
12/7/2022 12:45,14.922875,10.651031,,,,,
12/7/2022 12:45,14.928739,10.642765,,,,,
12/7/2022 12:45,14.929869,10.638106,,,,,
12/7/2022 12:45,14.930145,10.634072,,,,,
12/7/2022 12:45,14.935269,10.64227,,,,,
12/7/2022 12:46,14.940489,10.656256,,,,,
12/7/2022 12:46,14.944158,10.664939,,,,,
12/7/2022 12:46,14.946036,10.662115,,,,,
12/7/2022 12:46,14.953114,10.65837,,,,,
12/7/2022 12:46,14.953738,10.659142,,,,,
12/7/2022 12:46,14.95478,10.660575,,,,,
12/7/2022 12:46,14.955394,10.658983,,,,,
12/7/2022 12:46,14.955048,10.657245,,,,,
12/7/2022 12:46,14.95473,10.656085,,,,,
12/7/2022 12:46,14.951597,10.649625,,,,,
12/7/2022 12:46,14.940622,10.644017,,,,,
12/7/2022 12:46,14.939536,10.640857,,,,,
12/7/2022 12:47,14.936795,10.640259,,,,,
12/7/2022 12:47,14.935073,10.62029,,,,,
12/7/2022 12:47,14.93513,10.592913,,,,,
12/7/2022 12:47,14.935517,10.592321,,,,,
12/7/2022 12:47,14.931803,10.598992,,,,,
12/7/2022 12:47,14.919308,10.60145,,,,,
12/7/2022 12:47,14.902825,10.609478,,,,,
12/7/2022 12:47,14.901561,10.608647,,,,,
12/7/2022 12:47,14.903742,10.598757,,,,,
12/7/2022 12:47,14.904614,10.599508,,,,,
12/7/2022 12:47,14.904414,10.603131,,,,,
12/7/2022 12:47,14.904383,10.603191,,,,,
12/7/2022 12:48,14.916197,10.602462,,,,,
12/7/2022 12:48,14.952739,10.603098,,,,,
12/7/2022 12:48,14.970453,10.606384,,,,,
12/7/2022 12:48,14.997625,10.609959,,,,,
12/7/2022 12:48,15.020353,10.608961,,,,,
12/7/2022 12:48,15.007244,10.608968,,,,,
12/7/2022 12:48,14.99178,10.608645,,,,,
12/7/2022 12:48,14.988372,10.624576,,,,,
12/7/2022 12:48,14.981058,10.647996,,,,,
12/7/2022 12:48,14.960331,10.685767,,,,,
12/7/2022 12:48,14.956223,10.722521,,,,,
12/7/2022 12:48,14.957189,10.751571,,,,,
12/7/2022 12:49,14.95785,10.749751,,,,,
12/7/2022 12:49,14.959727,10.746916,,,,,
12/7/2022 12:49,14.961947,10.746041,,,,,
12/7/2022 12:49,14.962388,10.739849,,,,,
12/7/2022 12:49,14.967294,10.736129,,,,,
12/7/2022 12:49,14.969458,10.735594,,,,,
12/7/2022 12:49,14.971872,10.729045,,,,,
12/7/2022 12:49,14.972325,10.722653,,,,,
12/7/2022 12:49,14.974238,10.710987,,,,,
12/7/2022 12:49,14.974584,10.709202,,,,,
12/7/2022 12:49,14.979778,10.708651,,,,,
12/7/2022 12:49,15.00534,10.706852,,,,,
12/7/2022 12:50,15.032553,10.692923,,,,,
12/7/2022 12:50,15.039398,10.688848,,,,,
