Insight Version,1.0.5.2,,,,
Generation Time,11/25/2022 16:05,,,,
Date From,11/25/2022 9:00,,,,
Date To,11/25/2022 16:05,,,,
,,,,,
GMP251,U3730359,1.3.4,,,
,,,,,
GMP251,U3930116,1.3.4,,,
,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,
11/25/2022 10:39,15.189644,12.142081,,,
11/25/2022 10:39,15.221352,12.131595,,,
11/25/2022 10:39,15.246928,12.126967,,,
11/25/2022 10:39,15.246775,12.119845,,,
11/25/2022 10:39,15.245527,12.115698,,,
11/25/2022 10:39,15.239656,12.122463,,,
11/25/2022 10:40,15.232556,12.132344,,,
11/25/2022 10:40,15.226733,12.14252,,,
11/25/2022 10:40,15.220675,12.143577,,,
11/25/2022 10:40,15.219062,12.146516,,,
11/25/2022 10:40,15.163412,12.15483,,,
11/25/2022 10:40,15.039036,12.161277,,,
11/25/2022 10:40,14.991403,12.161563,,,
11/25/2022 10:40,14.98091,12.165325,,,
11/25/2022 10:40,14.97189,12.167116,,,
11/25/2022 10:40,14.971077,12.167066,,,
11/25/2022 10:40,14.970322,12.161184,,,
11/25/2022 10:40,14.967639,12.094016,,,
11/25/2022 10:41,14.96656,11.978402,,,
11/25/2022 10:41,14.964838,11.956235,,,
11/25/2022 10:41,14.964422,11.937145,,,
11/25/2022 10:41,14.964422,11.934681,,,
11/25/2022 10:41,14.946536,11.938749,,,
11/25/2022 10:41,14.946536,11.939288,,,
11/25/2022 10:41,14.93183,11.938216,,,
11/25/2022 10:41,14.916197,11.936811,,,
11/25/2022 10:41,14.913797,11.933263,,,
11/25/2022 10:41,14.913411,11.927466,,,
11/25/2022 10:41,14.91161,11.922948,,,
11/25/2022 10:41,14.91161,11.923204,,,
11/25/2022 10:42,14.912528,11.917508,,,
11/25/2022 10:42,14.912586,11.882552,,,
11/25/2022 10:42,14.901028,11.870522,,,
11/25/2022 10:42,14.892361,11.8638,,,
11/25/2022 10:42,14.892242,11.863707,,,
11/25/2022 10:42,14.88833,11.861839,,,
11/25/2022 10:42,14.88576,11.861626,,,
11/25/2022 10:42,14.885603,11.857345,,,
11/25/2022 10:42,14.885603,11.852448,,,
11/25/2022 10:42,14.885112,11.846098,,,
11/25/2022 10:42,14.885606,11.8383,,,
11/25/2022 10:42,14.897156,11.832991,,,
11/25/2022 10:43,14.8981,11.828267,,,
11/25/2022 10:43,14.892011,11.829928,,,
11/25/2022 10:43,14.876697,11.845462,,,
11/25/2022 10:43,14.855556,11.846845,,,
11/25/2022 10:43,14.85642,11.837304,,,
11/25/2022 10:43,14.879727,11.833395,,,
11/25/2022 10:43,14.88355,11.832783,,,
11/25/2022 10:43,14.8855,11.831871,,,
11/25/2022 10:43,14.882219,11.828609,,,
11/25/2022 10:43,14.879366,11.82697,,,
11/25/2022 10:43,14.877625,11.822699,,,
11/25/2022 10:43,14.922244,11.818237,,,
11/25/2022 10:44,15.178944,11.813149,,,
11/25/2022 10:44,15.297797,11.809191,,,
11/25/2022 10:44,15.41745,11.804402,,,
11/25/2022 10:44,15.460225,11.812445,,,
11/25/2022 10:44,15.504239,11.825838,,,
11/25/2022 10:44,15.524919,11.879477,,,
11/25/2022 10:44,15.552888,11.960726,,,
11/25/2022 10:44,15.559947,12.014911,,,
11/25/2022 10:44,15.562066,12.030653,,,
11/25/2022 10:44,15.516734,12.091623,,,
11/25/2022 10:44,15.452566,12.138656,,,
11/25/2022 10:44,15.334388,12.20437,,,
11/25/2022 10:45,15.239378,12.224611,,,
11/25/2022 10:45,15.14733,12.243498,,,
11/25/2022 10:45,15.13269,12.246056,,,
11/25/2022 10:45,15.11822,12.246477,,,
11/25/2022 10:45,15.11089,12.216638,,,
11/25/2022 10:45,15.105047,12.17767,,,
11/25/2022 10:45,15.099569,12.051345,,,
11/25/2022 10:45,15.08185,11.98362,,,
11/25/2022 10:45,15.07764,11.919638,,,
11/25/2022 10:45,15.077597,11.895665,,,
11/25/2022 10:45,15.0794,11.87204,,,
11/25/2022 10:45,15.080273,11.856445,,,
11/25/2022 10:46,15.0732,11.843945,,,
11/25/2022 10:46,15.06716,11.837775,,,
11/25/2022 10:46,15.059803,11.821205,,,
11/25/2022 10:46,15.055406,11.813537,,,
11/25/2022 10:46,15.049028,11.813572,,,
11/25/2022 10:46,15.04343,11.813273,,,
11/25/2022 10:46,15.034431,11.813055,,,
11/25/2022 10:46,15.030964,11.800383,,,
11/25/2022 10:46,15.030094,11.781256,,,
11/25/2022 10:46,15.03057,11.770326,,,
11/25/2022 10:46,15.034783,11.768443,,,
11/25/2022 10:46,15.038617,11.767812,,,
11/25/2022 10:47,15.050319,11.768016,,,
11/25/2022 10:47,15.070938,11.767741,,,
11/25/2022 10:47,15.060667,11.760556,,,
11/25/2022 10:47,15.04029,11.748977,,,
11/25/2022 10:47,15.032811,11.747996,,,
11/25/2022 10:47,15.021578,11.74957,,,
11/25/2022 10:47,15.018405,11.744341,,,
11/25/2022 10:47,15.024034,11.744222,,,
11/25/2022 10:47,15.03818,11.74733,,,
11/25/2022 10:47,15.047636,11.739676,,,
11/25/2022 10:47,15.045628,11.716943,,,
11/25/2022 10:47,15.036688,11.708516,,,
11/25/2022 10:48,15.029227,11.702357,,,
11/25/2022 10:48,15.025062,11.698878,,,
11/25/2022 10:48,15.01897,11.696494,,,
11/25/2022 10:48,15.01579,11.696425,,,
11/25/2022 10:48,15.01891,11.697588,,,
11/25/2022 10:48,15.016588,11.699968,,,
11/25/2022 10:48,15.011573,11.701464,,,
11/25/2022 10:48,15.011947,11.693097,,,
11/25/2022 10:48,15.011078,11.688584,,,
11/25/2022 10:48,15.009919,11.685715,,,
11/25/2022 10:48,15.008803,11.676391,,,
11/25/2022 10:48,15.008855,11.644427,,,
11/25/2022 10:49,15.00413,11.620999,,,
11/25/2022 10:49,15.00048,11.60502,,,
11/25/2022 10:49,15.000369,11.60532,,,
11/25/2022 10:49,14.994278,11.615812,,,
11/25/2022 10:49,14.970184,11.617538,,,
11/25/2022 10:49,14.969473,11.617587,,,
11/25/2022 10:49,14.968978,11.617636,,,
11/25/2022 10:49,14.969097,11.619098,,,
11/25/2022 10:49,14.970298,11.621365,,,
11/25/2022 10:49,14.970372,11.623848,,,
11/25/2022 10:49,14.969797,11.626472,,,
11/25/2022 10:49,14.9709,11.626271,,,
11/25/2022 10:50,14.971405,11.625575,,,
11/25/2022 10:50,14.973675,11.62178,,,
11/25/2022 10:50,14.984078,11.610584,,,
11/25/2022 10:50,14.9954,11.606814,,,
11/25/2022 10:50,14.996442,11.608217,,,
11/25/2022 10:50,14.995967,11.609623,,,
11/25/2022 10:50,14.999953,11.613653,,,
11/25/2022 10:50,15.002834,11.617773,,,
11/25/2022 10:50,15.002975,11.618382,,,
11/25/2022 10:50,15.004238,11.618377,,,
11/25/2022 10:50,15.005594,11.61788,,,
11/25/2022 10:50,15.006019,11.617406,,,
11/25/2022 10:51,15.006003,11.616564,,,
11/25/2022 10:51,15.006045,11.605041,,,
11/25/2022 10:51,15.006703,11.597583,,,
11/25/2022 10:51,15.00744,11.597358,,,
11/25/2022 10:51,15.008988,11.59702,,,
11/25/2022 10:51,15.01141,11.596744,,,
11/25/2022 10:51,15.015681,11.598588,,,
11/25/2022 10:51,15.017048,11.60044,,,
11/25/2022 10:51,15.016938,11.603804,,,
11/25/2022 10:51,15.017164,11.605956,,,
11/25/2022 10:51,15.01896,11.605241,,,
11/25/2022 10:51,15.016547,11.598713,,,
11/25/2022 10:52,15.014472,11.59078,,,
11/25/2022 10:52,15.015553,11.591302,,,
11/25/2022 10:52,15.013511,11.592313,,,
11/25/2022 10:52,15.011472,11.594423,,,
11/25/2022 10:52,15.012936,11.588491,,,
11/25/2022 10:52,15.0162,11.574032,,,
11/25/2022 10:52,15.017103,11.552519,,,
11/25/2022 10:52,15.01732,11.546041,,,
11/25/2022 10:52,15.016922,11.542422,,,
11/25/2022 10:52,15.00703,11.542794,,,
11/25/2022 10:52,14.988962,11.542877,,,
11/25/2022 10:52,14.983666,11.542758,,,
11/25/2022 10:53,14.973948,11.54027,,,
11/25/2022 10:53,14.973,11.537777,,,
11/25/2022 10:53,14.975314,11.537498,,,
11/25/2022 10:53,14.976216,11.538503,,,
11/25/2022 10:53,14.97764,11.540256,,,
11/25/2022 10:53,14.978572,11.541919,,,
11/25/2022 10:53,14.98161,11.544558,,,
11/25/2022 10:53,14.991547,11.552932,,,
11/25/2022 10:53,15.007744,11.554804,,,
11/25/2022 10:53,15.005619,11.554989,,,
11/25/2022 10:53,15.00556,11.554204,,,
11/25/2022 10:53,15.01814,11.552784,,,
11/25/2022 10:54,15.022378,11.552742,,,
11/25/2022 10:54,15.023353,11.554185,,,
11/25/2022 10:54,15.031669,11.558268,,,
11/25/2022 10:54,15.03426,11.557939,,,
11/25/2022 10:54,15.045184,11.557523,,,
11/25/2022 10:54,15.053219,11.557473,,,
11/25/2022 10:54,15.061847,11.557516,,,
11/25/2022 10:54,15.062622,11.558565,,,
11/25/2022 10:54,15.0786,11.573348,,,
11/25/2022 10:54,15.091872,11.582614,,,
11/25/2022 10:54,15.093319,11.579803,,,
11/25/2022 10:54,15.095158,11.574573,,,
11/25/2022 10:55,15.095634,11.574498,,,
11/25/2022 10:55,15.089434,11.572576,,,
11/25/2022 10:55,15.08908,11.56422,,,
11/25/2022 10:55,15.08405,11.566552,,,
11/25/2022 10:55,15.082156,11.569916,,,
11/25/2022 10:55,15.084766,11.566874,,,
11/25/2022 10:55,15.085461,11.564348,,,
11/25/2022 10:55,15.085622,11.562238,,,
11/25/2022 10:55,15.085402,11.555844,,,
11/25/2022 10:55,15.085084,11.543064,,,
11/25/2022 10:55,15.08701,11.54148,,,
11/25/2022 10:55,15.0877,11.538822,,,
11/25/2022 10:56,15.075534,11.536188,,,
11/25/2022 10:56,15.057714,11.534248,,,
11/25/2022 10:56,15.053694,11.534016,,,
11/25/2022 10:56,15.05295,11.534046,,,
11/25/2022 10:56,15.034134,11.532459,,,
11/25/2022 10:56,15.021828,11.528847,,,
11/25/2022 10:56,15.014462,11.528153,,,
11/25/2022 10:56,15.014131,11.526504,,,
11/25/2022 10:56,15.013269,11.52219,,,
11/25/2022 10:56,15.014377,11.519826,,,
11/25/2022 10:56,15.024202,11.494053,,,
11/25/2022 10:56,15.023897,11.481895,,,
11/25/2022 10:57,15.024353,11.472158,,,
11/25/2022 10:57,15.036156,11.471476,,,
11/25/2022 10:57,15.045772,11.471423,,,
11/25/2022 10:57,15.059858,11.471323,,,
11/25/2022 10:57,15.064894,11.471571,,,
11/25/2022 10:57,15.072566,11.471952,,,
11/25/2022 10:57,15.0777,11.473576,,,
11/25/2022 10:57,15.077316,11.477873,,,
11/25/2022 10:57,15.076631,11.480759,,,
11/25/2022 10:57,15.085719,11.483393,,,
11/25/2022 10:57,15.101425,11.483342,,,
11/25/2022 10:57,15.109706,11.483296,,,
11/25/2022 10:58,15.098734,11.484564,,,
11/25/2022 10:58,15.096106,11.491156,,,
11/25/2022 10:58,15.095906,11.490702,,,
11/25/2022 10:58,15.079122,11.48707,,,
11/25/2022 10:58,15.06301,11.487061,,,
11/25/2022 10:58,15.061722,11.486938,,,
11/25/2022 10:58,15.059988,11.487091,,,
11/25/2022 10:58,15.059742,11.487414,,,
11/25/2022 10:58,15.060862,11.486474,,,
11/25/2022 10:58,15.063227,11.483861,,,
11/25/2022 10:58,15.082412,11.483739,,,
11/25/2022 10:58,15.08581,11.48377,,,
11/25/2022 10:59,15.086544,11.483803,,,
11/25/2022 10:59,15.088434,11.482221,,,
11/25/2022 10:59,15.09009,11.479259,,,
11/25/2022 10:59,15.087398,11.47693,,,
11/25/2022 10:59,15.085494,11.474365,,,
11/25/2022 10:59,15.084912,11.469345,,,
11/25/2022 10:59,15.086573,11.450395,,,
11/25/2022 10:59,15.086702,11.441334,,,
11/25/2022 10:59,15.087547,11.441631,,,
11/25/2022 10:59,15.084556,11.442264,,,
11/25/2022 10:59,15.084431,11.444868,,,
11/25/2022 10:59,15.087462,11.45255,,,
11/25/2022 11:00,15.087728,11.45337,,,
11/25/2022 11:00,15.08764,11.452366,,,
11/25/2022 11:00,15.088389,11.451484,,,
11/25/2022 11:00,15.090497,11.450445,,,
11/25/2022 11:00,15.06491,11.450183,,,
11/25/2022 11:00,15.045512,11.450547,,,
11/25/2022 11:00,15.053238,11.451481,,,
11/25/2022 11:00,15.066417,11.451757,,,
11/25/2022 11:00,15.067558,11.451612,,,
11/25/2022 11:00,15.067094,11.454546,,,
11/25/2022 11:00,15.066966,11.464245,,,
11/25/2022 11:00,15.066928,11.472952,,,
11/25/2022 11:01,15.06707,11.472945,,,
11/25/2022 11:01,15.067447,11.473026,,,
11/25/2022 11:01,15.070656,11.473063,,,
11/25/2022 11:01,15.078766,11.47334,,,
11/25/2022 11:01,15.151884,11.474191,,,
11/25/2022 11:01,15.249214,11.475295,,,
11/25/2022 11:01,15.289211,11.475423,,,
11/25/2022 11:01,15.307173,11.475901,,,
11/25/2022 11:01,15.334356,11.47705,,,
11/25/2022 11:01,15.383461,11.48303,,,
11/25/2022 11:01,15.473942,11.557451,,,
11/25/2022 11:01,15.501758,11.58244,,,
11/25/2022 11:02,15.5275,11.61753,,,
11/25/2022 11:02,15.537784,11.626995,,,
11/25/2022 11:02,15.540125,11.64941,,,
11/25/2022 11:02,15.54274,11.693045,,,
11/25/2022 11:02,15.546027,11.718542,,,
11/25/2022 11:02,15.542994,11.749918,,,
11/25/2022 11:02,15.539328,11.764582,,,
11/25/2022 11:02,15.53904,11.785726,,,
11/25/2022 11:02,15.539548,11.793951,,,
11/25/2022 11:02,15.539122,11.804871,,,
11/25/2022 11:02,15.53942,11.807473,,,
11/25/2022 11:02,15.540147,11.809337,,,
11/25/2022 11:03,15.541283,11.811441,,,
11/25/2022 11:03,15.549716,11.82072,,,
11/25/2022 11:03,15.555122,11.82223,,,
11/25/2022 11:03,15.555114,11.824709,,,
11/25/2022 11:03,15.554825,11.827809,,,
11/25/2022 11:03,15.553484,11.828383,,,
11/25/2022 11:03,15.550975,11.829977,,,
11/25/2022 11:03,15.551716,11.831577,,,
11/25/2022 11:03,15.553056,11.833428,,,
11/25/2022 11:03,15.53994,11.835719,,,
11/25/2022 11:03,15.485275,11.840657,,,
11/25/2022 11:03,15.461348,11.841473,,,
11/25/2022 11:04,15.455981,11.841072,,,
11/25/2022 11:04,15.452364,11.84012,,,
11/25/2022 11:04,15.4519,11.839087,,,
11/25/2022 11:04,15.452088,11.839072,,,
11/25/2022 11:04,15.4748,11.839568,,,
11/25/2022 11:04,15.489122,11.839461,,,
11/25/2022 11:04,15.486438,11.836234,,,
11/25/2022 11:04,15.486412,11.83383,,,
11/25/2022 11:04,15.487255,11.830827,,,
11/25/2022 11:04,15.487142,11.829748,,,
11/25/2022 11:04,15.483353,11.829967,,,
11/25/2022 11:04,15.475481,11.830493,,,
11/25/2022 11:05,15.47137,11.830652,,,
11/25/2022 11:05,15.478102,11.831036,,,
11/25/2022 11:05,15.497138,11.831362,,,
11/25/2022 11:05,15.501466,11.833123,,,
11/25/2022 11:05,15.501533,11.834831,,,
11/25/2022 11:05,15.501844,11.835809,,,
11/25/2022 11:05,15.501916,11.836884,,,
11/25/2022 11:05,15.500808,11.840822,,,
11/25/2022 11:05,15.500388,11.847355,,,
11/25/2022 11:05,15.500866,11.850867,,,
11/25/2022 11:05,15.501747,11.853313,,,
11/25/2022 11:05,15.502994,11.852992,,,
11/25/2022 11:06,15.534784,11.852201,,,
11/25/2022 11:06,15.55205,11.849341,,,
11/25/2022 11:06,15.561952,11.826627,,,
11/25/2022 11:06,15.565594,11.814,,,
11/25/2022 11:06,15.561884,11.810064,,,
11/25/2022 11:06,15.56167,11.810992,,,
11/25/2022 11:06,15.566423,11.81313,,,
11/25/2022 11:06,15.57052,11.813715,,,
11/25/2022 11:06,15.579648,11.816505,,,
11/25/2022 11:06,15.583861,11.830473,,,
11/25/2022 11:06,15.585922,11.849613,,,
11/25/2022 11:06,15.588728,11.856453,,,
11/25/2022 11:07,15.59859,11.857203,,,
11/25/2022 11:07,15.606223,11.868172,,,
11/25/2022 11:07,15.605945,11.880145,,,
11/25/2022 11:07,15.606756,11.883842,,,
11/25/2022 11:07,15.606844,11.883803,,,
11/25/2022 11:07,15.606953,11.883604,,,
11/25/2022 11:07,15.607023,11.883006,,,
11/25/2022 11:07,15.606612,11.8824,,,
11/25/2022 11:07,15.605527,11.882106,,,
11/25/2022 11:07,15.605464,11.882106,,,
11/25/2022 11:07,15.60553,11.878384,,,
11/25/2022 11:07,15.60572,11.875135,,,
11/25/2022 11:08,15.606122,11.874759,,,
11/25/2022 11:08,15.609595,11.869345,,,
11/25/2022 11:08,15.611492,11.867037,,,
11/25/2022 11:08,15.613906,11.874627,,,
11/25/2022 11:08,15.624623,11.88177,,,
11/25/2022 11:08,15.645797,11.882298,,,
11/25/2022 11:08,15.68176,11.882263,,,
11/25/2022 11:08,15.68452,11.882148,,,
11/25/2022 11:08,15.68361,11.882273,,,
11/25/2022 11:08,15.684017,11.885119,,,
11/25/2022 11:08,15.685527,11.885376,,,
11/25/2022 11:08,15.685711,11.885314,,,
11/25/2022 11:09,15.66568,11.885248,,,
11/25/2022 11:09,15.645095,11.883355,,,
11/25/2022 11:09,15.627398,11.877791,,,
11/25/2022 11:09,15.609964,11.873257,,,
11/25/2022 11:09,15.5869,11.873448,,,
11/25/2022 11:09,15.579167,11.891445,,,
11/25/2022 11:09,15.573045,11.911613,,,
11/25/2022 11:09,15.562403,11.924105,,,
11/25/2022 11:09,15.562531,11.929902,,,
11/25/2022 11:09,15.560431,11.928336,,,
11/25/2022 11:09,15.55352,11.921998,,,
11/25/2022 11:09,15.537134,11.919887,,,
11/25/2022 11:10,15.532623,11.918926,,,
11/25/2022 11:10,15.50621,11.918207,,,
11/25/2022 11:10,15.503886,11.90486,,,
11/25/2022 11:10,15.52262,11.898045,,,
11/25/2022 11:10,15.691425,11.897656,,,
11/25/2022 11:10,15.919139,11.896971,,,
11/25/2022 11:10,16.092584,11.895517,,,
11/25/2022 11:10,16.255211,11.877569,,,
11/25/2022 11:10,16.3357,11.868059,,,
11/25/2022 11:10,16.189022,11.864009,,,
11/25/2022 11:10,15.815236,11.863921,,,
11/25/2022 11:10,15.706272,11.869777,,,
11/25/2022 11:11,15.673503,11.873094,,,
11/25/2022 11:11,15.640147,11.874623,,,
11/25/2022 11:11,15.614461,11.875705,,,
11/25/2022 11:11,15.592281,11.878203,,,
11/25/2022 11:11,15.529333,11.880708,,,
11/25/2022 11:11,15.484322,11.885023,,,
11/25/2022 11:11,15.476053,11.883754,,,
11/25/2022 11:11,15.476219,11.855466,,,
11/25/2022 11:11,15.477762,11.834091,,,
11/25/2022 11:11,15.482753,11.837159,,,
11/25/2022 11:11,15.48407,11.84088,,,
11/25/2022 11:11,15.484403,11.838448,,,
11/25/2022 11:12,15.485112,11.832992,,,
11/25/2022 11:12,15.488348,11.83346,,,
11/25/2022 11:12,15.48596,11.833838,,,
11/25/2022 11:12,15.486803,11.835507,,,
11/25/2022 11:12,15.505761,11.848679,,,
11/25/2022 11:12,15.516925,11.856436,,,
11/25/2022 11:12,15.537716,11.857161,,,
11/25/2022 11:12,15.55826,11.859832,,,
11/25/2022 11:12,15.559062,11.86138,,,
11/25/2022 11:12,15.560197,11.869113,,,
11/25/2022 11:12,15.56785,11.872668,,,
11/25/2022 11:12,15.574166,11.87423,,,
11/25/2022 11:13,15.573327,11.876654,,,
11/25/2022 11:13,15.585216,11.879755,,,
11/25/2022 11:13,15.606055,11.885128,,,
11/25/2022 11:13,15.649966,11.898442,,,
11/25/2022 11:13,15.673633,11.903984,,,
11/25/2022 11:13,15.672525,11.909146,,,
11/25/2022 11:13,15.669345,11.910402,,,
11/25/2022 11:13,15.664867,11.911803,,,
11/25/2022 11:13,15.660881,11.911945,,,
11/25/2022 11:13,15.659636,11.911959,,,
11/25/2022 11:13,15.653016,11.914906,,,
11/25/2022 11:13,15.65053,11.915684,,,
11/25/2022 11:14,15.644525,11.925436,,,
11/25/2022 11:14,15.620255,11.928469,,,
11/25/2022 11:14,15.601839,11.928886,,,
11/25/2022 11:14,15.602373,11.931517,,,
11/25/2022 11:14,15.602439,11.975704,,,
11/25/2022 11:14,15.603311,12.009355,,,
11/25/2022 11:14,15.603338,12.01499,,,
11/25/2022 11:14,15.602825,12.015243,,,
11/25/2022 11:14,15.605131,12.015902,,,
11/25/2022 11:14,18.420595,12.014411,,,
11/25/2022 11:14,24.083505,8.82915,,,
11/25/2022 11:14,28.11062,2.493532,,,
11/25/2022 11:15,31.70363,2.374618,,,
11/25/2022 11:15,33.919762,2.315959,,,
11/25/2022 11:15,34.622456,2.303544,,,
11/25/2022 11:15,34.217544,2.299899,,,
11/25/2022 11:15,16.776408,6.3756,,,
11/25/2022 11:15,16.448619,7.429928,,,
11/25/2022 11:15,15.796931,7.961692,,,
11/25/2022 11:15,15.507503,8.523775,,,
11/25/2022 11:15,15.418616,9.102231,,,
11/25/2022 11:15,15.413897,10.076893,,,
11/25/2022 11:15,15.414262,10.752372,,,
11/25/2022 11:15,15.419825,11.013353,,,
11/25/2022 11:16,15.422066,11.167974,,,
11/25/2022 11:16,15.422138,11.316036,,,
11/25/2022 11:16,15.44129,11.422469,,,
11/25/2022 11:16,15.472216,11.499629,,,
11/25/2022 11:16,15.495048,11.608192,,,
11/25/2022 11:16,15.490262,11.643145,,,
11/25/2022 11:16,15.48954,11.701796,,,
11/25/2022 11:16,15.489062,11.723768,,,
11/25/2022 11:16,15.48727,11.761444,,,
11/25/2022 11:16,15.4873,11.777375,,,
11/25/2022 11:16,15.488562,11.783509,,,
11/25/2022 11:16,15.488531,11.785773,,,
11/25/2022 11:17,15.482783,11.787666,,,
11/25/2022 11:17,15.486769,11.788124,,,
11/25/2022 11:17,15.493619,11.796889,,,
11/25/2022 11:17,15.495692,11.828445,,,
11/25/2022 11:17,15.500073,11.833927,,,
11/25/2022 11:17,15.501534,11.83888,,,
11/25/2022 11:17,15.50174,11.839946,,,
11/25/2022 11:17,15.50745,11.839197,,,
11/25/2022 11:17,15.509978,11.838733,,,
11/25/2022 11:17,15.508623,11.859197,,,
11/25/2022 11:17,15.507184,11.868945,,,
11/25/2022 11:17,15.50706,11.875962,,,
11/25/2022 11:18,15.51151,11.886315,,,
11/25/2022 11:18,15.52823,11.893688,,,
11/25/2022 11:18,15.527505,11.885446,,,
11/25/2022 11:18,15.518703,11.878834,,,
11/25/2022 11:18,15.52159,11.87867,,,
11/25/2022 11:18,15.527581,11.878774,,,
11/25/2022 11:18,15.538731,11.879881,,,
11/25/2022 11:18,15.540456,11.881723,,,
11/25/2022 11:18,15.541258,11.881845,,,
11/25/2022 11:18,15.540066,11.883057,,,
11/25/2022 11:18,15.540284,11.889871,,,
11/25/2022 11:18,15.547214,11.894765,,,
11/25/2022 11:19,15.550805,11.899611,,,
11/25/2022 11:19,15.557438,11.9002,,,
11/25/2022 11:19,15.58232,11.900256,,,
11/25/2022 11:19,15.600831,11.89707,,,
11/25/2022 11:19,15.611028,11.889729,,,
11/25/2022 11:19,15.615969,11.887477,,,
11/25/2022 11:19,15.616483,11.887486,,,
11/25/2022 11:19,15.616355,11.888169,,,
11/25/2022 11:19,15.617016,11.891611,,,
11/25/2022 11:19,15.614031,11.897414,,,
11/25/2022 11:19,15.613644,11.896905,,,
11/25/2022 11:19,15.613472,11.8989,,,
11/25/2022 11:20,15.610006,11.906262,,,
11/25/2022 11:20,15.584639,11.913838,,,
11/25/2022 11:20,15.576706,11.92663,,,
11/25/2022 11:20,15.575477,11.945781,,,
11/25/2022 11:20,15.575312,11.958252,,,
11/25/2022 11:20,15.57453,11.970889,,,
11/25/2022 11:20,15.576012,11.97412,,,
11/25/2022 11:20,15.576969,11.974122,,,
11/25/2022 11:20,15.588545,11.974529,,,
11/25/2022 11:20,15.625011,11.977295,,,
11/25/2022 11:20,15.66432,11.981988,,,
11/25/2022 11:20,15.67485,11.98233,,,
11/25/2022 11:21,15.648106,11.981205,,,
11/25/2022 11:21,15.626031,11.980611,,,
11/25/2022 11:21,15.608884,11.973295,,,
11/25/2022 11:21,15.599986,11.968173,,,
11/25/2022 11:21,15.586823,11.940527,,,
11/25/2022 11:21,15.562273,11.919102,,,
11/25/2022 11:21,15.545356,11.903099,,,
11/25/2022 11:21,15.54178,11.879834,,,
11/25/2022 11:21,15.534288,11.877229,,,
11/25/2022 11:21,15.534356,11.881256,,,
11/25/2022 11:21,15.533016,11.886595,,,
11/25/2022 11:21,15.52456,11.888466,,,
11/25/2022 11:22,15.522528,11.888543,,,
11/25/2022 11:22,15.523203,11.888842,,,
11/25/2022 11:22,15.523233,11.888627,,,
11/25/2022 11:22,15.52274,11.881059,,,
11/25/2022 11:22,15.521533,11.873418,,,
11/25/2022 11:22,15.52361,11.868784,,,
11/25/2022 11:22,15.535995,11.868212,,,
11/25/2022 11:22,15.566788,11.866334,,,
11/25/2022 11:22,15.571189,11.870639,,,
11/25/2022 11:22,15.572839,11.877365,,,
11/25/2022 11:22,15.577962,11.881975,,,
11/25/2022 11:22,15.579848,11.885667,,,
11/25/2022 11:23,15.574284,11.896096,,,
11/25/2022 11:23,15.582786,11.896163,,,
11/25/2022 11:23,15.590588,11.895175,,,
11/25/2022 11:23,15.577539,11.895011,,,
11/25/2022 11:23,15.567397,11.902285,,,
11/25/2022 11:23,15.553617,11.920214,,,
11/25/2022 11:23,15.516744,11.928331,,,
11/25/2022 11:23,15.511944,11.930934,,,
11/25/2022 11:23,15.518369,11.931598,,,
11/25/2022 11:23,15.524125,11.93354,,,
11/25/2022 11:23,15.530419,11.938964,,,
11/25/2022 11:23,15.531344,11.942257,,,
11/25/2022 11:24,15.534373,11.946359,,,
11/25/2022 11:24,15.537266,11.944775,,,
11/25/2022 11:24,15.540077,11.944394,,,
11/25/2022 11:24,15.527738,11.944139,,,
11/25/2022 11:24,15.51409,11.944128,,,
11/25/2022 11:24,15.509481,11.942877,,,
11/25/2022 11:24,15.506972,11.943839,,,
11/25/2022 11:24,15.505653,11.943959,,,
11/25/2022 11:24,15.506575,11.935767,,,
11/25/2022 11:24,15.506848,11.928636,,,
11/25/2022 11:24,15.51469,11.924645,,,
11/25/2022 11:24,15.528338,11.910641,,,
11/25/2022 11:25,15.532638,11.9063,,,
11/25/2022 11:25,15.537938,11.898617,,,
11/25/2022 11:25,15.550872,11.895627,,,
11/25/2022 11:25,15.57567,11.895648,,,
11/25/2022 11:25,15.595969,11.896795,,,
11/25/2022 11:25,15.597786,11.896037,,,
11/25/2022 11:25,15.599753,11.890415,,,
11/25/2022 11:25,15.605784,11.887299,,,
11/25/2022 11:25,15.609433,11.886786,,,
11/25/2022 11:25,15.607267,11.887508,,,
11/25/2022 11:25,15.562833,11.887641,,,
11/25/2022 11:25,15.547289,11.885428,,,
11/25/2022 11:26,15.547289,11.881112,,,
11/25/2022 11:26,15.547289,11.875616,,,
11/25/2022 11:26,15.547289,11.887058,,,
11/25/2022 11:26,14.62234,11.89142,,,
11/25/2022 11:26,14.621984,11.890235,,,
11/25/2022 11:26,14.621869,11.890752,,,
11/25/2022 11:26,14.621444,11.896682,,,
11/25/2022 11:26,14.623,11.903023,,,
11/25/2022 11:26,14.625112,11.903589,,,
11/25/2022 11:26,14.624492,11.90365,,,
11/25/2022 11:26,14.621725,11.903602,,,
11/25/2022 11:26,14.621123,11.903095,,,
11/25/2022 11:27,14.620031,11.902619,,,
11/25/2022 11:27,14.622316,11.900927,,,
11/25/2022 11:27,14.61811,11.898528,,,
11/25/2022 11:27,14.61324,11.892546,,,
11/25/2022 11:27,14.658431,11.890827,,,
