Insight Version,1.0.5.2,,14:30,steady,
Generation Time,05/11/2022 08:45,,,,
Date From,04/11/2022 08:04,,,,
Date To,05/11/2022 08:45,,,,
,,,,,
GMP251,U3930116,1.3.4,,,
,,,,,
GMP251,U3730359,1.3.4,,,
,,,,,
Timestamp,GMP251 U3930116 - Carbon dioxide concentration (%),GMP251 U3730359 - Carbon dioxide concentration (%),,,
04/11/2022 11:52,12.876397,15.19495,,,
04/11/2022 11:52,12.874298,15.192756,,,
04/11/2022 11:52,12.866884,15.174289,,,
04/11/2022 11:52,12.859258,15.12943,,,
04/11/2022 11:52,12.855039,15.099362,,,
04/11/2022 11:52,12.82365,15.095455,,,
04/11/2022 11:52,12.822431,15.089122,,,
04/11/2022 11:52,12.822834,15.088881,,,
04/11/2022 11:52,12.824531,15.089438,,,
04/11/2022 11:52,12.828289,15.08939,,,
04/11/2022 11:52,12.836486,15.104967,,,
04/11/2022 11:52,12.839131,15.107158,,,
04/11/2022 11:53,12.841014,15.105989,,,
04/11/2022 11:53,12.844244,15.104988,,,
04/11/2022 11:53,12.812855,15.099269,,,
04/11/2022 11:53,12.813014,15.09302,,,
04/11/2022 11:53,12.843909,15.090034,,,
04/11/2022 11:53,12.844736,15.091488,,,
04/11/2022 11:53,12.844516,15.092016,,,
04/11/2022 11:53,12.844403,15.087094,,,
04/11/2022 11:53,12.853059,15.085817,,,
04/11/2022 11:53,12.861608,15.084947,,,
04/11/2022 11:53,12.866295,15.085455,,,
04/11/2022 11:53,12.865048,15.10584,,,
04/11/2022 11:54,12.860923,15.12936,,,
04/11/2022 11:54,12.860206,15.142308,,,
04/11/2022 11:54,12.853386,15.14134,,,
04/11/2022 11:54,12.853061,15.140688,,,
04/11/2022 11:54,12.852859,15.140436,,,
04/11/2022 11:54,12.851678,15.139453,,,
04/11/2022 11:54,12.850897,15.13859,,,
04/11/2022 11:54,12.822217,15.141186,,,
04/11/2022 11:54,12.802653,15.144603,,,
04/11/2022 11:54,12.800083,15.144603,,,
04/11/2022 11:54,12.799631,15.145705,,,
04/11/2022 11:54,12.79983,15.144481,,,
04/11/2022 11:55,12.808055,15.143862,,,
04/11/2022 11:55,12.813375,15.146258,,,
04/11/2022 11:55,12.809563,15.146964,,,
04/11/2022 11:55,12.808305,15.147155,,,
04/11/2022 11:55,12.807786,15.150639,,,
04/11/2022 11:55,12.807056,15.162936,,,
04/11/2022 11:55,12.8052,15.177542,,,
04/11/2022 11:55,12.804288,15.181797,,,
04/11/2022 11:55,12.811736,15.184312,,,
04/11/2022 11:55,12.822236,15.200188,,,
04/11/2022 11:55,12.844791,15.202642,,,
04/11/2022 11:55,12.85818,15.201938,,,
04/11/2022 11:56,12.85898,15.200905,,,
04/11/2022 11:56,12.858773,15.202227,,,
04/11/2022 11:56,12.858478,15.203995,,,
04/11/2022 11:56,12.858778,15.205842,,,
04/11/2022 11:56,12.870192,15.206845,,,
04/11/2022 11:56,12.890034,15.204345,,,
04/11/2022 11:56,12.90263,15.193608,,,
04/11/2022 11:56,12.909402,15.185183,,,
04/11/2022 11:56,12.910253,15.16373,,,
04/11/2022 11:56,12.908436,15.15258,,,
04/11/2022 11:56,12.906716,15.148362,,,
04/11/2022 11:56,12.91765,15.147916,,,
04/11/2022 11:57,12.935592,15.151119,,,
04/11/2022 11:57,12.942655,15.156411,,,
04/11/2022 11:57,12.942798,15.160603,,,
04/11/2022 11:57,12.942797,15.166061,,,
04/11/2022 11:57,12.944566,15.16643,,,
04/11/2022 11:57,12.971913,15.166472,,,
04/11/2022 11:57,12.991136,15.166505,,,
04/11/2022 11:57,12.980113,15.160222,,,
04/11/2022 11:57,12.972019,15.156028,,,
04/11/2022 11:57,12.963884,15.155961,,,
04/11/2022 11:57,12.944661,15.1544,,,
04/11/2022 11:57,12.935595,15.154058,,,
04/11/2022 11:58,12.908339,15.155745,,,
04/11/2022 11:58,12.895311,15.151088,,,
04/11/2022 11:58,12.895658,15.1391,,,
04/11/2022 11:58,12.895672,15.13272,,,
04/11/2022 11:58,12.8953,15.140428,,,
04/11/2022 11:58,12.892144,15.141227,,,
04/11/2022 11:58,12.883903,15.139417,,,
04/11/2022 11:58,12.881583,15.138872,,,
04/11/2022 11:58,12.88102,15.15051,,,
04/11/2022 11:58,12.87785,15.158334,,,
04/11/2022 11:58,12.873589,15.155867,,,
04/11/2022 11:58,12.864745,15.155158,,,
04/11/2022 11:59,12.864334,15.153977,,,
04/11/2022 11:59,12.858875,15.152112,,,
04/11/2022 11:59,12.854709,15.149353,,,
04/11/2022 11:59,12.850178,15.152045,,,
04/11/2022 11:59,12.85065,15.165219,,,
04/11/2022 11:59,12.850872,15.164856,,,
04/11/2022 11:59,12.848922,15.15937,,,
04/11/2022 11:59,12.836263,15.134569,,,
04/11/2022 11:59,12.826322,15.117452,,,
04/11/2022 11:59,12.81313,15.116512,,,
04/11/2022 11:59,12.815794,15.120919,,,
04/11/2022 11:59,12.818411,15.120919,,,
04/11/2022 12:00,12.818741,15.122022,,,
04/11/2022 12:00,12.818541,15.13668,,,
04/11/2022 12:00,12.820058,15.13878,,,
04/11/2022 12:00,12.828977,15.134672,,,
04/11/2022 12:00,12.834303,15.13006,,,
04/11/2022 12:00,12.826194,15.102506,,,
04/11/2022 12:00,12.827367,15.090814,,,
04/11/2022 12:00,12.83258,15.08979,,,
04/11/2022 12:00,12.840542,15.086298,,,
04/11/2022 12:00,12.840514,15.064112,,,
04/11/2022 12:00,12.840284,15.06024,,,
04/11/2022 12:00,12.840155,15.060816,,,
04/11/2022 12:01,12.840278,15.061025,,,
04/11/2022 12:01,12.840648,15.065097,,,
04/11/2022 12:01,12.840414,15.068644,,,
04/11/2022 12:01,12.840094,15.071403,,,
04/11/2022 12:01,12.839741,15.132158,,,
04/11/2022 12:01,12.8396,15.17132,,,
04/11/2022 12:01,12.836609,15.200788,,,
04/11/2022 12:01,12.831311,15.216012,,,
04/11/2022 12:01,12.831081,15.22165,,,
04/11/2022 12:01,12.831233,15.225727,,,
04/11/2022 12:01,12.839503,15.226344,,,
04/11/2022 12:01,12.889902,15.226192,,,
04/11/2022 12:02,12.897083,15.226052,,,
04/11/2022 12:02,12.895244,15.225611,,,
04/11/2022 12:02,12.891384,15.225231,,,
04/11/2022 12:02,12.886786,15.234845,,,
04/11/2022 12:02,12.889314,15.247516,,,
04/11/2022 12:02,12.890123,15.267473,,,
04/11/2022 12:02,12.89283,15.2783,,,
04/11/2022 12:02,12.89542,15.283819,,,
04/11/2022 12:02,12.897566,15.28296,,,
04/11/2022 12:02,12.898752,15.27242,,,
04/11/2022 12:02,12.901852,15.269231,,,
04/11/2022 12:02,12.908164,15.274675,,,
04/11/2022 12:03,12.912719,15.278831,,,
04/11/2022 12:03,12.914156,15.276244,,,
04/11/2022 12:03,12.918044,15.271442,,,
04/11/2022 12:03,12.927295,15.266384,,,
04/11/2022 12:03,12.926863,15.256994,,,
04/11/2022 12:03,12.922627,15.251998,,,
04/11/2022 12:03,12.922614,15.24603,,,
04/11/2022 12:03,12.917819,15.244403,,,
04/11/2022 12:03,12.913163,15.228352,,,
04/11/2022 12:03,12.914853,15.212458,,,
04/11/2022 12:03,12.915708,15.191647,,,
04/11/2022 12:03,12.916561,15.185784,,,
04/11/2022 12:04,12.916053,15.184711,,,
04/11/2022 12:04,12.89748,15.182636,,,
04/11/2022 12:04,12.8882,15.171262,,,
04/11/2022 12:04,12.889183,15.157503,,,
04/11/2022 12:04,12.89138,15.139402,,,
04/11/2022 12:04,12.893902,15.12041,,,
04/11/2022 12:04,12.894036,15.112175,,,
04/11/2022 12:04,12.902014,15.104155,,,
04/11/2022 12:04,12.902527,15.101186,,,
04/11/2022 12:04,12.902531,15.10112,,,
04/11/2022 12:04,12.899508,15.104139,,,
04/11/2022 12:04,12.884578,15.108206,,,
04/11/2022 12:05,12.884578,15.112411,,,
04/11/2022 12:05,12.86063,15.123228,,,
04/11/2022 12:05,12.855222,15.122708,,,
04/11/2022 12:05,12.851564,15.115636,,,
04/11/2022 12:05,12.851564,15.114683,,,
04/11/2022 12:05,12.852381,15.10905,,,
04/11/2022 12:05,12.852381,15.081612,,,
04/11/2022 12:05,12.846969,15.050706,,,
04/11/2022 12:05,12.839377,15.0501,,,
04/11/2022 12:05,12.833388,15.048789,,,
04/11/2022 12:05,12.831942,15.04948,,,
04/11/2022 12:05,12.832311,15.06061,,,
04/11/2022 12:06,12.833481,15.081072,,,
04/11/2022 12:06,12.834173,15.087167,,,
04/11/2022 12:06,12.844716,15.090523,,,
04/11/2022 12:06,12.849894,15.092461,,,
04/11/2022 12:06,12.849728,15.095644,,,
04/11/2022 12:06,12.849495,15.102139,,,
04/11/2022 12:06,12.848839,15.133195,,,
04/11/2022 12:06,12.8487,15.146367,,,
04/11/2022 12:06,12.851295,15.142566,,,
04/11/2022 12:06,12.848497,15.142516,,,
04/11/2022 12:06,12.839508,15.142428,,,
04/11/2022 12:06,12.836783,15.14212,,,
04/11/2022 12:07,12.837197,15.140688,,,
04/11/2022 12:07,12.836814,15.139742,,,
04/11/2022 12:07,12.832908,15.140128,,,
04/11/2022 12:07,12.828375,15.140295,,,
04/11/2022 12:07,12.827669,15.13658,,,
04/11/2022 12:07,12.826116,15.127817,,,
04/11/2022 12:07,12.825072,15.127138,,,
04/11/2022 12:07,12.824341,15.132652,,,
04/11/2022 12:07,12.824295,15.132638,,,
04/11/2022 12:07,12.826233,15.132603,,,
04/11/2022 12:07,12.826739,15.13043,,,
04/11/2022 12:07,12.832377,15.1285,,,
04/11/2022 12:08,12.843592,15.129069,,,
04/11/2022 12:08,12.860161,15.130089,,,
04/11/2022 12:08,12.865291,15.132686,,,
04/11/2022 12:08,12.865519,15.133456,,,
04/11/2022 12:08,12.857852,15.131298,,,
04/11/2022 12:08,12.853706,15.12975,,,
04/11/2022 12:08,12.853353,15.141478,,,
04/11/2022 12:08,12.856672,15.14828,,,
04/11/2022 12:08,12.856367,15.152181,,,
04/11/2022 12:08,12.851969,15.156314,,,
04/11/2022 12:08,12.849945,15.18163,,,
04/11/2022 12:08,12.867697,15.187428,,,
04/11/2022 12:09,12.888517,15.19163,,,
04/11/2022 12:09,12.883495,15.195639,,,
04/11/2022 12:09,12.873408,15.194684,,,
04/11/2022 12:09,12.866036,15.194512,,,
04/11/2022 12:09,12.86535,15.201505,,,
04/11/2022 12:09,12.863647,15.207527,,,
04/11/2022 12:09,12.862523,15.205155,,,
04/11/2022 12:09,12.862131,15.200025,,,
04/11/2022 12:09,12.862225,15.199666,,,
04/11/2022 12:09,12.864308,15.1999,,,
04/11/2022 12:09,12.874683,15.198614,,,
04/11/2022 12:09,12.898214,15.177894,,,
04/11/2022 12:10,12.914214,15.160278,,,
04/11/2022 12:10,12.916864,15.143447,,,
04/11/2022 12:10,12.916972,15.141339,,,
04/11/2022 12:10,12.91657,15.142072,,,
04/11/2022 12:10,12.913466,15.141808,,,
04/11/2022 12:10,12.912138,15.137145,,,
04/11/2022 12:10,12.907566,15.136678,,,
04/11/2022 12:10,12.904955,15.133919,,,
04/11/2022 12:10,12.904342,15.128647,,,
04/11/2022 12:10,12.901733,15.129358,,,
04/11/2022 12:10,12.907091,15.12965,,,
04/11/2022 12:10,12.910953,15.132138,,,
04/11/2022 12:11,12.862858,15.133192,,,
04/11/2022 12:11,12.855759,15.136614,,,
04/11/2022 12:11,12.854989,15.139712,,,
04/11/2022 12:11,12.852986,15.141189,,,
04/11/2022 12:11,12.83852,15.13895,,,
04/11/2022 12:11,12.822311,15.114031,,,
04/11/2022 12:11,12.817053,15.092589,,,
04/11/2022 12:11,12.816606,15.0842,,,
04/11/2022 12:11,12.816636,15.080345,,,
04/11/2022 12:11,12.818472,15.089183,,,
04/11/2022 12:11,12.820292,15.098044,,,
04/11/2022 12:11,12.821013,15.099622,,,
04/11/2022 12:12,12.820628,15.092705,,,
04/11/2022 12:12,12.821158,15.077411,,,
04/11/2022 12:12,12.835055,15.074778,,,
04/11/2022 12:12,12.848366,15.073789,,,
04/11/2022 12:12,12.849106,15.08064,,,
04/11/2022 12:12,12.849583,15.109673,,,
04/11/2022 12:12,12.849672,15.112308,,,
04/11/2022 12:12,12.849694,15.108708,,,
04/11/2022 12:12,12.850842,15.107736,,,
04/11/2022 12:12,12.855238,15.107747,,,
04/11/2022 12:12,12.861686,15.109412,,,
04/11/2022 12:12,12.862248,15.117345,,,
04/11/2022 12:13,12.861611,15.146453,,,
04/11/2022 12:13,12.861248,15.150683,,,
04/11/2022 12:13,12.866745,15.148773,,,
04/11/2022 12:13,12.880839,15.137012,,,
04/11/2022 12:13,12.890341,15.129239,,,
04/11/2022 12:13,12.891339,15.124397,,,
04/11/2022 12:13,12.891259,15.124266,,,
04/11/2022 12:13,12.891427,15.140331,,,
04/11/2022 12:13,12.896355,15.152858,,,
04/11/2022 12:13,12.883372,15.156592,,,
04/11/2022 12:13,12.866617,15.162984,,,
04/11/2022 12:13,12.864272,15.165052,,,
04/11/2022 12:14,12.864509,15.165145,,,
04/11/2022 12:14,12.861875,15.162198,,,
04/11/2022 12:14,12.862245,15.160425,,,
04/11/2022 12:14,12.855388,15.160333,,,
04/11/2022 12:14,12.849986,15.159828,,,
04/11/2022 12:14,12.854567,15.164778,,,
04/11/2022 12:14,12.857838,15.179416,,,
04/11/2022 12:14,12.860509,15.205381,,,
04/11/2022 12:14,12.861094,15.203827,,,
04/11/2022 12:14,12.861577,15.186275,,,
04/11/2022 12:14,12.849684,15.179498,,,
04/11/2022 12:14,12.837327,15.178598,,,
04/11/2022 12:15,12.810216,15.178072,,,
04/11/2022 12:15,12.809245,15.178234,,,
04/11/2022 12:15,12.804817,15.179666,,,
04/11/2022 12:15,12.794408,15.173198,,,
04/11/2022 12:15,12.782025,15.179327,,,
04/11/2022 12:15,12.775436,15.197317,,,
04/11/2022 12:15,12.772441,15.207195,,,
04/11/2022 12:15,12.773641,15.207433,,,
04/11/2022 12:15,12.774816,15.219178,,,
04/11/2022 12:15,12.778431,15.222839,,,
04/11/2022 12:15,12.79782,15.222672,,,
04/11/2022 12:15,12.807223,15.22244,,,
04/11/2022 12:16,12.806966,15.222722,,,
04/11/2022 12:16,12.804664,15.223588,,,
04/11/2022 12:16,12.810533,15.222019,,,
04/11/2022 12:16,12.816794,15.221483,,,
04/11/2022 12:16,12.817797,15.218122,,,
04/11/2022 12:16,12.830997,15.214917,,,
04/11/2022 12:16,12.83898,15.21492,,,
04/11/2022 12:16,12.843444,15.216645,,,
04/11/2022 12:16,12.859289,15.241478,,,
04/11/2022 12:16,12.869045,15.226345,,,
04/11/2022 12:16,12.867491,15.195317,,,
04/11/2022 12:16,12.868359,15.184619,,,
04/11/2022 12:17,12.86808,15.171589,,,
04/11/2022 12:17,12.858453,15.17009,,,
04/11/2022 12:17,12.842933,15.171728,,,
04/11/2022 12:17,12.840947,15.171562,,,
04/11/2022 12:17,12.837966,15.167798,,,
04/11/2022 12:17,12.836455,15.171105,,,
04/11/2022 12:17,12.863744,15.174247,,,
04/11/2022 12:17,12.877486,15.165481,,,
04/11/2022 12:17,12.875952,15.163238,,,
04/11/2022 12:17,12.867813,15.162972,,,
04/11/2022 12:17,12.861695,15.161389,,,
04/11/2022 12:17,12.861719,15.161652,,,
04/11/2022 12:18,12.858411,15.167853,,,
04/11/2022 12:18,12.854547,15.168898,,,
04/11/2022 12:18,12.853102,15.168736,,,
04/11/2022 12:18,12.860661,15.164888,,,
04/11/2022 12:18,12.8649,15.161577,,,
04/11/2022 12:18,12.864728,15.162778,,,
04/11/2022 12:18,12.85552,15.17191,,,
04/11/2022 12:18,12.847606,15.173948,,,
04/11/2022 12:18,12.844648,15.173977,,,
04/11/2022 12:18,12.838769,15.174014,,,
04/11/2022 12:18,12.833691,15.175406,,,
04/11/2022 12:18,12.825089,15.172014,,,
04/11/2022 12:19,12.823459,15.151777,,,
04/11/2022 12:19,12.815928,15.152531,,,
04/11/2022 12:19,12.8145,15.156266,,,
04/11/2022 12:19,12.823572,15.162311,,,
04/11/2022 12:19,12.827364,15.164086,,,
04/11/2022 12:19,12.827617,15.163434,,,
04/11/2022 12:19,12.823773,15.163314,,,
04/11/2022 12:19,12.813555,15.163203,,,
04/11/2022 12:19,12.796027,15.1634,,,
04/11/2022 12:19,12.786934,15.164045,,,
04/11/2022 12:19,12.794459,15.166612,,,
04/11/2022 12:19,12.805434,15.16903,,,
04/11/2022 12:20,12.806834,15.170033,,,
04/11/2022 12:20,12.808931,15.18395,,,
04/11/2022 12:20,12.809252,15.183775,,,
04/11/2022 12:20,12.809523,15.160727,,,
04/11/2022 12:20,12.809941,15.140411,,,
04/11/2022 12:20,12.809869,15.139814,,,
04/11/2022 12:20,12.810875,15.139725,,,
04/11/2022 12:20,12.845467,15.139881,,,
04/11/2022 12:20,12.850161,15.140333,,,
04/11/2022 12:20,12.850314,15.136139,,,
04/11/2022 12:20,12.850308,15.103805,,,
04/11/2022 12:20,12.851409,15.093448,,,
04/11/2022 12:21,12.860363,15.096458,,,
04/11/2022 12:21,12.886458,15.09663,,,
04/11/2022 12:21,12.897342,15.096314,,,
04/11/2022 12:21,12.869703,15.095781,,,
04/11/2022 12:21,12.842653,15.091136,,,
04/11/2022 12:21,12.838227,15.087898,,,
04/11/2022 12:21,12.839663,15.084275,,,
04/11/2022 12:21,12.839523,15.086005,,,
04/11/2022 12:21,12.840077,15.09742,,,
04/11/2022 12:21,12.843084,15.11447,,,
04/11/2022 12:21,12.84633,15.117927,,,
04/11/2022 12:21,12.846447,15.115795,,,
04/11/2022 12:22,12.84593,15.100011,,,
04/11/2022 12:22,12.845623,15.10971,,,
04/11/2022 12:22,12.842338,15.125277,,,
04/11/2022 12:22,12.840463,15.150038,,,
04/11/2022 12:22,12.837319,15.165881,,,
04/11/2022 12:22,12.837494,15.178398,,,
04/11/2022 12:22,12.839208,15.183306,,,
04/11/2022 12:22,12.837841,15.183936,,,
04/11/2022 12:22,12.82697,15.183716,,,
04/11/2022 12:22,12.828656,15.183483,,,
04/11/2022 12:22,12.828634,15.18148,,,
04/11/2022 12:22,12.835014,15.171652,,,
04/11/2022 12:23,12.836563,15.169438,,,
04/11/2022 12:23,12.83657,15.17012,,,
04/11/2022 12:23,12.838408,15.170138,,,
04/11/2022 12:23,12.843544,15.165831,,,
04/11/2022 12:23,12.84352,15.163756,,,
04/11/2022 12:23,12.843169,15.162356,,,
04/11/2022 12:23,12.843592,15.142423,,,
04/11/2022 12:23,12.847022,15.133103,,,
04/11/2022 12:23,12.853134,15.133328,,,
04/11/2022 12:23,12.883623,15.13639,,,
04/11/2022 12:23,12.899958,15.14415,,,
04/11/2022 12:23,12.920959,15.148744,,,
04/11/2022 12:24,12.95463,15.157675,,,
04/11/2022 12:24,12.972391,15.154072,,,
04/11/2022 12:24,12.973903,15.15307,,,
04/11/2022 12:24,12.970353,15.147752,,,
04/11/2022 12:24,12.97002,15.145861,,,
04/11/2022 12:24,12.970198,15.14241,,,
04/11/2022 12:24,12.969188,15.142528,,,
04/11/2022 12:24,12.965941,15.143619,,,
04/11/2022 12:24,12.963973,15.141803,,,
04/11/2022 12:24,12.963131,15.141619,,,
04/11/2022 12:24,12.955334,15.151834,,,
04/11/2022 12:24,12.945764,15.157355,,,
04/11/2022 12:25,12.939641,15.157503,,,
04/11/2022 12:25,12.931606,15.157461,,,
04/11/2022 12:25,12.906147,15.154347,,,
04/11/2022 12:25,12.890578,15.144011,,,
04/11/2022 12:25,12.897539,15.139739,,,
04/11/2022 12:25,12.903809,15.139819,,,
04/11/2022 12:25,12.902934,15.140377,,,
04/11/2022 12:25,12.891728,15.140988,,,
04/11/2022 12:25,12.886191,15.132558,,,
04/11/2022 12:25,12.88232,15.128647,,,
04/11/2022 12:25,12.879342,15.128478,,,
04/11/2022 12:25,12.872284,15.128514,,,
04/11/2022 12:26,12.86847,15.127056,,,
04/11/2022 12:26,12.869072,15.12685,,,
04/11/2022 12:26,12.868516,15.126883,,,
04/11/2022 12:26,12.864481,15.126734,,,
04/11/2022 12:26,12.863759,15.12658,,,
04/11/2022 12:26,12.861794,15.125466,,,
04/11/2022 12:26,12.849841,15.124786,,,
04/11/2022 12:26,12.842333,15.123647,,,
04/11/2022 12:26,12.840873,15.123356,,,
04/11/2022 12:26,12.840311,15.12998,,,
04/11/2022 12:26,12.832547,15.13012,,,
04/11/2022 12:26,12.831967,15.125911,,,
04/11/2022 12:27,12.833631,15.125505,,,
04/11/2022 12:27,12.839409,15.12084,,,
04/11/2022 12:27,12.853905,15.120348,,,
04/11/2022 12:27,12.861336,15.118936,,,
04/11/2022 12:27,12.862333,15.116745,,,
04/11/2022 12:27,12.854488,15.1284,,,
04/11/2022 12:27,12.849973,15.137692,,,
04/11/2022 12:27,12.847109,15.13444,,,
04/11/2022 12:27,12.841034,15.12565,,,
04/11/2022 12:27,12.831294,15.124447,,,
04/11/2022 12:27,12.820908,15.12577,,,
04/11/2022 12:27,12.812472,15.134222,,,
04/11/2022 12:28,12.809252,15.133028,,,
04/11/2022 12:28,12.805681,15.118878,,,
04/11/2022 12:28,12.80752,15.106275,,,
04/11/2022 12:28,12.805786,15.104869,,,
04/11/2022 12:28,12.795556,15.103919,,,
04/11/2022 12:28,12.789345,15.102934,,,
04/11/2022 12:28,12.791513,15.107058,,,
04/11/2022 12:28,12.792948,15.107969,,,
04/11/2022 12:28,12.793712,15.11214,,,
04/11/2022 12:28,12.794775,15.11682,,,
04/11/2022 12:28,12.794638,15.119962,,,
04/11/2022 12:28,12.792748,15.119402,,,
04/11/2022 12:29,12.79145,15.119439,,,
04/11/2022 12:29,12.787447,15.11948,,,
04/11/2022 12:29,12.784025,15.119964,,,
04/11/2022 12:29,12.797562,15.12988,,,
04/11/2022 12:29,12.810953,15.132956,,,
04/11/2022 12:29,12.817331,15.144425,,,
04/11/2022 12:29,12.831986,15.15202,,,
04/11/2022 12:29,12.842536,15.152616,,,
04/11/2022 12:29,12.84868,15.152378,,,
04/11/2022 12:29,12.866923,15.154577,,,
04/11/2022 12:29,12.87547,15.166458,,,
04/11/2022 12:29,12.875294,15.191144,,,
04/11/2022 12:30,12.875716,15.191327,,,
04/11/2022 12:30,12.877137,15.185314,,,
04/11/2022 12:30,12.885084,15.184938,,,
04/11/2022 12:30,12.921339,15.183767,,,
04/11/2022 12:30,12.926489,15.186112,,,
04/11/2022 12:30,12.930848,15.186272,,,
04/11/2022 12:30,12.931509,15.186105,,,
04/11/2022 12:30,12.935578,15.183812,,,
04/11/2022 12:30,12.943717,15.176366,,,
04/11/2022 12:30,12.944733,15.176052,,,
04/11/2022 12:30,12.945073,15.173794,,,
04/11/2022 12:30,12.944856,15.176675,,,
04/11/2022 12:31,12.936758,15.193053,,,
04/11/2022 12:31,12.926145,15.194775,,,
04/11/2022 12:31,12.923752,15.191527,,,
04/11/2022 12:31,12.9305,15.190534,,,
04/11/2022 12:31,12.940381,15.190969,,,
04/11/2022 12:31,12.940709,15.189777,,,
04/11/2022 12:31,12.943131,15.181598,,,
04/11/2022 12:31,12.949428,15.138533,,,
04/11/2022 12:31,12.954872,15.131969,,,
04/11/2022 12:31,12.956402,15.13076,,,
04/11/2022 12:31,12.955278,15.12725,,,
04/11/2022 12:31,12.946445,15.118758,,,
04/11/2022 12:32,12.938397,15.115098,,,
04/11/2022 12:32,12.908491,15.114889,,,
04/11/2022 12:32,12.893239,15.114425,,,
04/11/2022 12:32,12.884164,15.116225,,,
04/11/2022 12:32,12.879378,15.116538,,,
04/11/2022 12:32,12.869205,15.11757,,,
04/11/2022 12:32,12.860023,15.117731,,,
04/11/2022 12:32,12.853459,15.11698,,,
04/11/2022 12:32,12.849567,15.112884,,,
04/11/2022 12:32,12.846055,15.110233,,,
04/11/2022 12:32,12.845466,15.10666,,,
04/11/2022 12:32,12.845442,15.104145,,,
04/11/2022 12:33,12.84557,15.102366,,,
04/11/2022 12:33,12.843655,15.102369,,,
04/11/2022 12:33,12.839281,15.101714,,,
04/11/2022 12:33,12.839761,15.10108,,,
04/11/2022 12:33,12.841138,15.087666,,,
04/11/2022 12:33,12.8411,15.076784,,,
04/11/2022 12:33,12.840294,15.075667,,,
04/11/2022 12:33,12.839044,15.075561,,,
04/11/2022 12:33,12.836145,15.072969,,,
04/11/2022 12:33,12.835172,15.075848,,,
04/11/2022 12:33,12.833342,15.083319,,,
04/11/2022 12:33,12.831627,15.090806,,,
04/11/2022 12:34,12.828583,15.098655,,,
04/11/2022 12:34,12.830252,15.103134,,,
04/11/2022 12:34,12.840556,15.102619,,,
04/11/2022 12:34,12.842942,15.102036,,,
04/11/2022 12:34,12.85063,15.099123,,,
04/11/2022 12:34,12.860733,15.087866,,,
04/11/2022 12:34,12.865241,15.08614,,,
04/11/2022 12:34,12.868544,15.081356,,,
04/11/2022 12:34,12.868614,15.080636,,,
04/11/2022 12:34,12.866178,15.079667,,,
04/11/2022 12:34,12.86172,15.079338,,,
04/11/2022 12:34,12.857691,15.08158,,,
04/11/2022 12:35,12.85672,15.096445,,,
04/11/2022 12:35,12.856692,15.097467,,,
04/11/2022 12:35,12.857161,15.103,,,
04/11/2022 12:35,12.857108,15.10706,,,
04/11/2022 12:35,12.855502,15.116558,,,
04/11/2022 12:35,12.855041,15.124338,,,
04/11/2022 12:35,12.852609,15.120533,,,
04/11/2022 12:35,12.853527,15.119934,,,
04/11/2022 12:35,12.862545,15.126911,,,
04/11/2022 12:35,12.870778,15.129852,,,
04/11/2022 12:35,12.87398,15.1315,,,
04/11/2022 12:35,12.872842,15.131227,,,
04/11/2022 12:36,12.883427,15.131067,,,
04/11/2022 12:36,12.89175,15.131073,,,
04/11/2022 12:36,12.88952,15.129428,,,
04/11/2022 12:36,12.889,15.136764,,,
04/11/2022 12:36,12.888537,15.157208,,,
04/11/2022 12:36,12.888625,15.182231,,,
04/11/2022 12:36,12.888617,15.196133,,,
04/11/2022 12:36,12.909538,15.213431,,,
04/11/2022 12:36,12.930442,15.21552,,,
04/11/2022 12:36,12.945083,15.201684,,,
04/11/2022 12:36,12.952625,15.191586,,,
04/11/2022 12:36,12.95155,15.207298,,,
04/11/2022 12:37,12.948,15.213803,,,
04/11/2022 12:37,12.940519,15.221692,,,
04/11/2022 12:37,12.939748,15.226783,,,
04/11/2022 12:37,12.940005,15.227995,,,
04/11/2022 12:37,12.938242,15.221289,,,
04/11/2022 12:37,12.93343,15.21691,,,
04/11/2022 12:37,12.925375,15.20553,,,
04/11/2022 12:37,12.923608,15.205633,,,
04/11/2022 12:37,12.90795,15.205527,,,
04/11/2022 12:37,12.907795,15.204672,,,
04/11/2022 12:37,12.911044,15.198872,,,
04/11/2022 12:37,12.911772,15.19882,,,
04/11/2022 12:38,12.9119,15.192869,,,
04/11/2022 12:38,12.911767,15.18716,,,
04/11/2022 12:38,12.902819,15.188217,,,
04/11/2022 12:38,12.904348,15.192083,,,
04/11/2022 12:38,12.91268,15.195381,,,
04/11/2022 12:38,12.912941,15.192189,,,
04/11/2022 12:38,12.911795,15.191425,,,
04/11/2022 12:38,12.910188,15.188323,,,
04/11/2022 12:38,12.908314,15.170186,,,
04/11/2022 12:38,12.907572,15.165106,,,
04/11/2022 12:38,12.907078,15.165558,,,
04/11/2022 12:38,12.897958,15.165447,,,
04/11/2022 12:39,12.894733,15.164861,,,
04/11/2022 12:39,12.887219,15.166638,,,
04/11/2022 12:39,12.874348,15.158164,,,
04/11/2022 12:39,12.861789,15.113298,,,
04/11/2022 12:39,12.863252,15.11728,,,
04/11/2022 12:39,12.875375,15.125081,,,
04/11/2022 12:39,12.87613,15.124917,,,
04/11/2022 12:39,12.879992,15.132989,,,
04/11/2022 12:39,12.884809,15.140372,,,
04/11/2022 12:39,12.889762,15.13349,,,
04/11/2022 12:39,12.890525,15.129986,,,
