Group 2,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Date,Time,Status,Current,Press,Mfm2,Refelec,VoltSup,
,,,Instantaneous value,Instantaneous value,Average,Instantaneous value,Instantaneous value,
,,,A,Bar,Ln/min,V,V,
07.12.2022,07:50:56,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:50:57,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:50:58,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:50:59,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:51:00,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:01,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:02,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:03,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:04,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:05,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:06,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:07,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:08,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:09,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:10,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:11,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:12,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:13,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:14,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:15,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:16,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:17,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:18,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:19,OK,0.01,-0.009,0,0,0.15,
07.12.2022,07:51:20,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:21,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:24,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:25,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:26,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:27,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:28,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:29,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:30,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:31,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:32,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:33,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:34,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:35,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:36,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:37,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:38,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:39,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:40,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:41,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:42,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:43,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:44,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:45,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:46,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:51:47,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:48,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:49,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:50,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:51,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:52,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:53,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:54,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:55,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:56,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:57,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:51:58,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:51:59,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:00,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:01,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:02,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:03,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:04,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:05,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:06,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:07,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:08,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:09,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:10,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:11,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:12,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:13,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:14,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:15,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:16,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:17,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:18,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:19,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:20,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:21,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:24,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:25,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:26,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:27,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:28,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:29,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:30,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:31,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:32,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:33,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:34,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:35,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:36,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:37,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:38,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:39,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:40,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:41,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:42,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:43,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:44,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:45,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:46,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:47,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:48,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:49,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:52:50,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:51,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:52,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:53,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:54,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:52:55,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:56,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:57,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:52:58,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:52:59,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:00,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:01,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:02,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:03,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:04,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:05,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:53:06,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:07,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:08,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:53:09,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:53:10,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:53:11,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:53:12,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:13,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:14,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:15,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:16,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:17,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:18,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:19,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:20,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:21,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:24,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:25,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:26,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:27,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:28,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:29,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:30,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:31,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:32,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:33,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:34,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:35,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:36,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:37,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:38,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:39,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:40,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:41,OK,0.01,-0.008,0,0,0.14,
07.12.2022,07:53:42,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:43,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:44,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:45,OK,0.01,-0.008,0,0,0.14,
07.12.2022,07:53:46,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:47,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:48,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:49,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:50,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:51,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:52,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:53:53,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:54,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:53:55,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:56,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:57,OK,0.01,-0.008,0,0,0.14,
07.12.2022,07:53:58,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:53:59,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:00,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:01,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:02,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:03,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:04,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:05,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:06,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:07,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:08,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:09,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:10,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:11,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:12,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:13,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:14,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:54:15,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:54:16,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:17,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:18,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:19,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:20,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:21,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:54:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:24,OK,0.01,-0.008,0,0,0.14,
07.12.2022,07:54:25,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:26,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:27,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:28,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:29,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:30,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:31,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:32,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:33,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:34,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:35,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:36,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:37,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:54:38,OK,0.01,-0.009,0,0,0.15,
07.12.2022,07:54:39,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:40,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:41,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:42,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:43,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:44,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:45,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:46,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:54:47,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:54:48,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:49,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:50,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:54:51,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:54:52,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:53,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:54,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:55,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:54:56,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:57,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:54:58,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:54:59,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:00,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:01,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:02,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:03,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:04,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:05,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:55:06,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:07,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:55:08,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:09,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:10,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:11,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:12,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:13,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:14,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:15,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:16,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:17,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:18,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:55:19,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:20,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:21,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:24,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:25,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:26,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:55:27,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:28,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:55:29,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:30,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:31,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:32,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:33,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:34,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:35,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:36,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:37,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:38,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:39,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:40,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:41,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:42,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:43,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:44,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:45,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:46,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:47,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:48,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:55:49,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:50,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:51,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:52,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:53,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:55:54,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:55,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:56,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:57,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:58,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:55:59,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:00,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:01,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:02,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:03,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:04,OK,0.01,-0.009,0,0,0.15,
07.12.2022,07:56:05,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:06,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:07,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:08,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:09,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:10,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:11,OK,0.01,-0.009,0,0,0.15,
07.12.2022,07:56:12,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:13,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:14,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:15,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:16,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:17,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:18,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:19,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:20,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:21,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:24,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:25,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:26,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:27,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:28,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:29,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:30,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:31,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:32,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:33,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:34,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:35,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:36,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:37,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:38,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:39,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:40,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:41,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:42,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:43,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:44,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:45,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:46,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:47,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:48,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:49,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:50,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:51,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:56:52,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:53,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:54,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:55,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:56:56,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:57,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:56:58,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:56:59,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:00,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:01,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:02,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:03,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:04,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:05,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:57:06,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:07,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:08,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:09,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:57:10,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:11,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:57:12,OK,0.01,-0.009,0,0,0.12,
07.12.2022,07:57:13,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:14,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:15,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:16,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:17,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:18,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:57:19,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:20,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:21,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:22,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:23,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:24,OK,0.01,-0.01,0,0,0.15,
07.12.2022,07:57:25,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:26,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:27,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:28,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:29,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:30,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:31,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:32,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:57:33,OK,0.01,-0.009,0,0,0.15,
07.12.2022,07:57:34,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:35,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:36,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:37,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:38,OK,0.01,-0.009,0,0,0.14,
07.12.2022,07:57:39,OK,0.01,-0.01,0,0,0.14,
07.12.2022,07:57:40,OK,0.01,-0.01,0,0,0.13,
07.12.2022,07:57:41,OK,0.01,-0.009,0,0,0.13,
07.12.2022,07:57:42,OK,0.01,-0.01,0,0,0.13,
