Timestamp,Current (A),Gas_Flow_Rate (m3/h),CO2_in (%),CO2_out (%)
0:35:55,5.5,0.5,15.069562,10.548554
0:35:56,5.5,0.5,15.070036,10.546998
0:35:57,5.5,0.5,15.070458,10.540172
0:35:58,5.5,0.5,15.070833,10.544622
0:35:59,5.5,0.5,15.073792,10.56339
0:36:00,5.5,0.5,15.074897,10.553729
0:36:01,5.5,0.5,15.085812,10.529508
0:36:02,5.5,0.5,15.092105,10.518614
0:36:03,5.5,0.5,15.092845,10.51882
0:36:04,5.5,0.5,15.092128,10.519581
0:36:05,5.5,0.5,15.090895,10.530622
0:36:06,5.5,0.5,15.091923,10.537174
0:36:07,5.5,0.5,15.100427,10.540276
0:36:08,5.5,0.5,15.112739,10.54241
0:36:09,5.5,0.5,15.124925,10.542025
0:36:10,5.5,0.5,15.124594,10.541659
0:36:11,5.5,0.5,15.119756,10.542388
0:36:12,5.5,0.5,15.113184,10.540909
0:36:13,5.5,0.5,15.113569,10.531481
0:36:14,5.5,0.5,15.119134,10.52459
0:36:15,5.5,0.5,15.120798,10.519336
0:36:16,5.5,0.5,15.112203,10.492209
0:36:17,5.5,0.5,15.099088,10.489317
0:36:18,5.5,0.5,15.07734,10.491132
0:36:19,5.5,0.5,15.072575,10.494272
0:36:20,5.5,0.5,15.075047,10.501898
0:36:21,5.5,0.5,15.069205,10.513566
0:36:22,5.5,0.5,15.047064,10.542962
0:36:23,5.5,0.5,15.043864,10.543124
0:36:24,5.5,0.5,15.044644,10.542984
0:36:25,5.5,0.5,15.046125,10.543194
0:36:26,5.5,0.5,15.048325,10.543783
0:36:27,5.5,0.5,15.055623,10.541437
0:36:28,5.5,0.5,15.06028,10.539775
0:36:29,5.5,0.5,15.064956,10.538601
0:36:30,5.5,0.5,15.06503,10.546551
0:36:31,5.5,0.5,15.065097,10.561927
0:36:32,5.5,0.5,15.06509,10.566561
0:36:33,5.5,0.5,15.072217,10.573333
0:36:34,5.5,0.5,15.077558,10.573698
0:36:35,5.5,0.5,15.077064,10.575236
0:36:36,5.5,0.5,15.07858,10.573624
0:36:37,5.5,0.5,15.079184,10.573698
0:36:38,5.5,0.5,15.079102,10.575299
0:36:39,5.5,0.5,15.081219,10.579072
0:36:40,5.5,0.5,15.094095,10.584545
0:36:41,5.5,0.5,15.095444,10.586953
0:36:42,5.5,0.5,15.095423,10.590462
0:36:43,5.5,0.5,15.092686,10.606013
0:36:44,5.5,0.5,15.090627,10.613174
0:36:45,5.5,0.5,15.093186,10.614249
0:36:46,5.5,0.5,15.098519,10.613552
0:36:47,5.5,0.5,15.101452,10.606895
0:36:48,5.5,0.5,15.123581,10.59984
0:36:49,5.5,0.5,15.14592,10.598183
0:36:50,5.5,0.5,15.163525,10.600268
0:36:51,5.5,0.5,15.164122,10.600294
0:36:52,5.5,0.5,15.163956,10.600343
0:36:53,5.5,0.5,15.164156,10.599716
0:36:54,5.5,0.5,15.164964,10.598418
0:36:55,5.5,0.5,15.161366,10.595216
0:36:56,5.5,0.5,15.16141,10.593721
0:36:57,5.5,0.5,15.164445,10.593908
0:36:58,5.5,0.5,15.17903,10.595973
0:36:59,5.5,0.5,15.179823,10.589837
0:37:00,5.5,0.5,15.177973,10.581973
0:37:01,5.5,0.5,15.176611,10.575758
0:37:02,5.5,0.5,15.177856,10.575465
0:37:03,5.5,0.5,15.173036,10.576316
0:37:04,5.5,0.5,15.16797,10.576295
0:37:05,5.5,0.5,15.166366,10.57588
0:37:06,5.5,0.5,15.165311,10.574798
0:37:07,5.5,0.5,15.152695,10.574635
0:37:08,5.5,0.5,15.145119,10.578358
0:37:09,5.5,0.5,15.143214,10.580624
0:37:10,5.5,0.5,15.143398,10.581034
0:37:11,5.5,0.5,15.142922,10.580757
0:37:12,5.5,0.5,15.141205,10.57577
0:37:13,5.5,0.5,15.13882,10.564198
0:37:14,5.5,0.5,15.131716,10.569951
0:37:15,5.5,0.5,15.131447,10.571867
0:37:16,5.5,0.5,15.129098,10.570721
0:37:17,5.5,0.5,15.118575,10.566147
0:37:18,5.5,0.5,15.100914,10.560597
0:37:19,5.5,0.5,15.077358,10.532452
0:37:20,5.5,0.5,15.040795,10.527912
0:37:21,5.5,0.5,15.038731,10.529532
0:37:22,5.5,0.5,15.029931,10.531004
0:37:23,5.5,0.5,15.025639,10.53133
0:37:24,5.5,0.5,15.025794,10.537411
0:37:25,5.5,0.5,15.025662,10.541877
0:37:26,5.5,0.5,15.022473,10.541405
0:37:27,5.5,0.5,15.002836,10.534719
0:37:28,5.5,0.5,15.000102,10.536013
0:37:29,5.5,0.5,14.998822,10.544856
0:37:30,5.5,0.5,14.996169,10.550804
0:37:31,5.5,0.5,15.001958,10.55057
0:37:32,5.5,0.5,15.002219,10.544116
0:37:33,5.5,0.5,15.00237,10.54112
0:37:34,5.5,0.5,15.003894,10.540314
0:37:35,5.5,0.5,15.007986,10.541187
0:37:36,5.5,0.5,15.012164,10.536284
0:37:37,5.5,0.5,15.013055,10.527998
0:37:38,5.5,0.5,15.013161,10.523381
0:37:39,5.5,0.5,15.021092,10.523892
0:37:40,5.5,0.5,15.049322,10.52339
0:37:41,5.5,0.5,15.066917,10.52107
0:37:42,5.5,0.5,15.098655,10.508148
0:37:43,5.5,0.5,15.113445,10.500073
0:37:44,5.5,0.5,15.11193,10.500048
0:37:45,5.5,0.5,15.10575,10.499461
0:37:46,5.5,0.5,15.099423,10.504389
0:37:47,5.5,0.5,15.086514,10.527929
0:37:48,5.5,0.5,15.077203,10.531502
0:37:49,5.5,0.5,15.075864,10.544988
0:37:50,5.5,0.5,15.076803,10.545991
0:37:51,5.5,0.5,15.085895,10.545841
0:37:52,5.5,0.5,15.085786,10.541728
0:37:53,5.5,0.5,15.08467,10.541728
0:37:54,5.5,0.5,15.0876,10.533005
0:37:55,5.5,0.5,15.097645,10.533225
0:37:56,5.5,0.5,15.108428,10.533487
0:37:57,5.5,0.5,15.114812,10.541084
0:37:58,5.5,0.5,15.114834,10.550223
0:37:59,5.5,0.5,15.116327,10.550223
0:38:00,5.5,0.5,15.116378,10.549303
0:38:01,5.5,0.5,15.117831,10.549303
0:38:02,5.5,0.5,15.12297,10.549673
0:38:03,5.5,0.5,15.127519,10.550076
0:38:04,5.5,0.5,15.122255,10.550518
0:38:05,5.5,0.5,15.117522,10.55036
0:38:06,5.5,0.5,15.117445,10.548904
0:38:07,5.5,0.5,15.117225,10.544189
0:38:08,5.5,0.5,15.117428,10.542718
0:38:09,5.5,0.5,15.11656,10.543112
0:38:10,5.5,0.5,15.118975,10.542683
0:38:11,5.5,0.5,15.124431,10.543199
0:38:12,5.5,0.5,15.128947,10.545248
0:38:13,5.5,0.5,15.128686,10.549444
0:38:14,5.5,0.5,15.128361,10.548942
0:38:15,5.5,0.5,15.129938,10.548864
0:38:16,5.5,0.5,15.137575,10.549748
0:38:17,5.5,0.5,15.143198,10.550555
0:38:18,5.5,0.5,15.145347,10.551652
0:38:19,5.5,0.5,15.145317,10.551781
0:38:20,5.5,0.5,15.14541,10.552878
0:38:21,5.5,0.5,15.145458,10.552378
0:38:22,5.5,0.5,15.137602,10.549028
0:38:23,5.5,0.5,15.123294,10.547342
0:38:24,5.5,0.5,15.120581,10.552878
0:38:25,5.5,0.5,15.119394,10.576559
0:38:26,5.5,0.5,15.124923,10.58368
0:38:27,5.5,0.5,15.125539,10.587284
0:38:28,5.5,0.5,15.1012,10.585551
0:38:29,5.5,0.5,15.076338,10.575038
0:38:30,5.5,0.5,15.06653,10.565062
0:38:31,5.5,0.5,15.06353,10.559562
0:38:32,5.5,0.5,15.071597,10.558119
0:38:33,5.5,0.5,15.074747,10.547468
0:38:34,5.5,0.5,15.075362,10.546642
0:38:35,5.5,0.5,15.073158,10.546392
0:38:36,5.5,0.5,15.071356,10.546232
0:38:37,5.5,0.5,15.068716,10.546418
0:38:38,5.5,0.5,15.065867,10.546447
0:38:39,5.5,0.5,15.065345,10.541372
0:38:40,5.5,0.5,15.067453,10.542535
0:38:41,5.5,0.5,15.068516,10.550405
0:38:42,5.5,0.5,15.066312,10.564787
0:38:43,5.5,0.5,15.061278,10.554839
0:38:44,5.5,0.5,15.060327,10.53935
0:38:45,5.5,0.5,15.05921,10.533952
0:38:46,5.5,0.5,15.042073,10.532123
0:38:47,5.5,0.5,15.024997,10.535188
0:38:48,5.5,0.5,15.024094,10.535107
0:38:49,5.5,0.5,15.027895,10.534665
0:38:50,5.5,0.5,15.035547,10.532878
0:38:51,5.5,0.5,15.048853,10.531923
0:38:52,5.5,0.5,15.06414,10.539425
0:38:53,5.5,0.5,15.06674,10.565336
0:38:54,5.5,0.5,15.066881,10.567227
0:38:55,5.5,0.5,15.068752,10.564725
0:38:56,5.5,0.5,15.068812,10.574513
0:38:57,5.5,0.5,15.069764,10.584849
0:38:58,5.5,0.5,15.069816,10.584383
0:38:59,5.5,0.5,15.069762,10.577041
0:39:00,5.5,0.5,15.06613,10.566794
0:39:01,5.5,0.5,15.065581,10.555111
0:39:02,5.5,0.5,15.082661,10.544445
0:39:03,5.5,0.5,15.085014,10.526819
0:39:04,5.5,0.5,15.085453,10.523318
0:39:05,5.5,0.5,15.085888,10.524618
0:39:06,5.5,0.5,15.084967,10.528198
0:39:07,5.5,0.5,15.073503,10.526943
0:39:08,5.5,0.5,15.067803,10.5324
0:39:09,5.5,0.5,15.061847,10.559112
0:39:10,5.5,0.5,15.062519,10.578431
0:39:11,5.5,0.5,15.063992,10.579812
0:39:12,5.5,0.5,15.064308,10.580266
0:39:13,5.5,0.5,15.064133,10.580215
0:39:14,5.5,0.5,15.064748,10.575556
0:39:15,5.5,0.5,15.068383,10.572859
0:39:16,5.5,0.5,15.072675,10.564852
0:39:17,5.5,0.5,15.086306,10.559923
0:39:18,5.5,0.5,15.093061,10.554916
0:39:19,5.5,0.5,15.097252,10.555248
0:39:20,5.5,0.5,15.104064,10.558336
0:39:21,5.5,0.5,15.105305,10.568182
0:39:22,5.5,0.5,15.112219,10.570913
0:39:23,5.5,0.5,15.120339,10.561559
0:39:24,5.5,0.5,15.130578,10.559757
0:39:25,5.5,0.5,15.131812,10.558973
0:39:26,5.5,0.5,15.137236,10.558973
0:39:27,5.5,0.5,15.142477,10.558771
0:39:28,5.5,0.5,15.141306,10.558391
0:39:29,5.5,0.5,15.125331,10.557406
0:39:30,5.5,0.5,15.114523,10.553911
0:39:31,5.5,0.5,15.107428,10.571314
0:39:32,5.5,0.5,15.130505,10.599305
0:39:33,5.5,0.5,15.168045,10.61907
0:39:34,5.5,0.5,15.168514,10.622559
0:39:35,5.5,0.5,15.1718,10.614774
0:39:36,5.5,0.5,15.181438,10.602495
0:39:37,5.5,0.5,15.191147,10.586301
0:39:38,5.5,0.5,15.198947,10.553677
0:39:39,5.5,0.5,15.202922,10.549337
0:39:40,5.5,0.5,15.197781,10.539907
0:39:41,5.5,0.5,15.193562,10.528842
0:39:42,5.5,0.5,15.193636,10.518585
0:39:43,5.5,0.5,15.193603,10.517852
0:39:44,5.5,0.5,15.188867,10.52053
0:39:45,5.5,0.5,15.187753,10.529438
0:39:46,5.5,0.5,15.186752,10.550848
0:39:47,5.5,0.5,15.18679,10.562998
0:39:48,5.5,0.5,15.187819,10.566289
0:39:49,5.5,0.5,15.17942,10.574188
0:39:50,5.5,0.5,15.169381,10.573113
0:39:51,5.5,0.5,15.169231,10.556942
0:39:52,5.5,0.5,15.16882,10.545341
0:39:53,5.5,0.5,15.14232,10.514358
0:39:54,5.5,0.5,15.104123,10.508802
0:39:55,5.5,0.5,15.095777,10.508709
0:39:56,5.5,0.5,15.097108,10.508599
0:39:57,5.5,0.5,15.109264,10.5079
0:39:58,5.5,0.5,15.125255,10.504529
0:39:59,5.5,0.5,15.133488,10.503991
0:40:00,5.5,0.5,15.129245,10.507416
0:40:01,5.5,0.5,15.099405,10.50777
0:40:02,5.5,0.5,15.082111,10.487653
0:40:03,5.5,0.5,15.075011,10.475521
0:40:04,5.5,0.5,15.075222,10.469675
0:40:05,5.5,0.5,15.075483,10.469801
0:40:06,5.5,0.5,15.075256,10.470497
0:40:07,5.5,0.5,15.069856,10.469368
0:40:08,5.5,0.5,15.067733,10.440165
0:40:09,5.5,0.5,15.067738,10.43247
0:40:10,5.5,0.5,15.069408,10.419331
0:40:11,5.5,0.5,15.074484,10.420032
0:40:12,5.5,0.5,15.077631,10.420433
0:40:13,5.5,0.5,15.077233,10.419028
0:40:14,5.5,0.5,15.085523,10.366502
0:40:15,5.5,0.5,15.095134,10.321938
0:40:16,5.5,0.5,15.101528,10.312606
0:40:17,5.5,0.5,15.109517,10.266378
0:40:18,5.5,0.5,15.134688,10.238262
0:40:19,5.5,0.5,15.137794,10.186288
0:40:20,5.5,0.5,15.138412,10.104333
0:40:21,5.5,0.5,15.13822,10.011016
0:40:22,5.5,0.5,15.138553,9.979389
0:40:23,5.5,0.5,15.143973,9.953245
0:40:24,5.5,0.5,15.146272,9.95294
0:40:25,5.5,0.5,15.147436,9.954163
0:40:26,5.5,0.5,15.14762,9.954192
0:40:27,5.5,0.5,15.147347,9.95458
0:40:28,5.5,0.5,15.147162,9.951501
0:40:29,5.5,0.5,15.148772,9.913558
0:40:30,5.5,0.5,15.148477,9.887866
0:40:31,5.5,0.5,15.149212,9.877666
0:40:32,5.5,0.5,15.148595,9.864095
0:40:33,5.5,0.5,15.144231,9.851313
0:40:34,5.5,0.5,15.143062,9.82591
0:40:35,5.5,0.5,15.139923,9.812422
0:40:36,5.5,0.5,15.134403,9.812013
0:40:37,5.5,0.5,15.106914,9.814848
0:40:38,5.5,0.5,15.08777,9.817595
0:40:39,5.5,0.5,15.077517,9.814266
0:40:40,5.5,0.5,15.078942,9.797585
0:40:41,5.5,0.5,15.082286,9.801432
0:40:42,5.5,0.5,15.130844,9.806009
0:40:43,5.5,0.5,15.148444,9.807462
0:40:44,5.5,0.5,15.149369,9.80874
0:40:45,5.5,0.5,15.149273,9.796857
0:40:46,5.5,0.5,15.149255,9.796498
0:40:47,5.5,0.5,15.148689,9.795783
0:40:48,5.5,0.5,15.142331,9.788886
0:40:49,5.5,0.5,15.137295,9.783623
0:40:50,5.5,0.5,15.135045,9.783871
0:40:51,5.5,0.5,15.134256,9.786914
0:40:52,5.5,0.5,15.132027,9.786947
0:40:53,5.5,0.5,15.129153,9.778407
0:40:54,5.5,0.5,15.119278,9.762134
0:40:55,5.5,0.5,15.114653,9.761563
0:40:56,5.5,0.5,15.112984,9.763261
0:40:57,5.5,0.5,15.112542,9.762445
0:40:58,5.5,0.5,15.118427,9.75991
0:40:59,5.5,0.5,15.127462,9.758176
0:41:00,5.5,0.5,15.131242,9.758151
0:41:01,5.5,0.5,15.128992,9.758996
0:41:02,5.5,0.5,15.125402,9.779184
0:41:03,5.5,0.5,15.122895,9.792176
0:41:04,5.5,0.5,15.129736,9.79386
0:41:05,5.5,0.5,15.14405,9.794663
0:41:06,5.5,0.5,15.144839,9.794363
0:41:07,5.5,0.5,15.145948,9.793845
0:41:08,5.5,0.5,15.147256,9.793759
0:41:09,5.5,0.5,15.145748,9.793873
0:41:10,5.5,0.5,15.152014,9.794006
0:41:11,5.5,0.5,15.164339,9.794223
0:41:12,5.5,0.5,15.183761,9.798167
0:41:13,5.5,0.5,15.185228,9.810649
0:41:14,5.5,0.5,15.178312,9.824373
0:41:15,5.5,0.5,15.162245,9.841553
0:41:16,5.5,0.5,15.149761,9.845766
0:41:17,5.5,0.5,15.14981,9.846098
0:41:18,5.5,0.5,15.150042,9.845527
0:41:19,5.5,0.5,15.149658,9.834662
0:41:20,5.5,0.5,15.14094,9.809366
0:41:21,5.5,0.5,15.134023,9.8084
0:41:22,5.5,0.5,15.13274,9.814975
0:41:23,5.5,0.5,15.132497,9.818638
0:41:24,5.5,0.5,15.12741,9.817323
0:41:25,5.5,0.5,15.122275,9.818651
0:41:26,5.5,0.5,15.122473,9.81905
0:41:27,5.5,0.5,15.12154,9.819797
0:41:28,5.5,0.5,15.118086,9.814433
0:41:29,5.5,0.5,15.114142,9.795059
0:41:30,5.5,0.5,15.111877,9.765468
0:41:31,5.5,0.5,15.11018,9.760012
0:41:32,5.5,0.5,15.111505,9.760727
0:41:33,5.5,0.5,15.125583,9.761753
0:41:34,5.5,0.5,15.130886,9.762083
0:41:35,5.5,0.5,15.130586,9.760234
0:41:36,5.5,0.5,15.130981,9.768667
0:41:37,5.5,0.5,15.133494,9.777969
0:41:38,5.5,0.5,15.145584,9.786184
0:41:39,5.5,0.5,15.17045,9.787059
0:41:40,5.5,0.5,15.185527,9.785804
0:41:41,5.5,0.5,15.186106,9.769248
0:41:42,5.5,0.5,15.190508,9.759762
0:41:43,5.5,0.5,15.19269,9.750298
0:41:44,5.5,0.5,15.165398,9.734298
0:41:45,5.5,0.5,15.151727,9.72256
0:41:46,5.5,0.5,15.153838,9.722627
0:41:47,5.5,0.5,15.155766,9.72423
0:41:48,5.5,0.5,15.159898,9.737645
0:41:49,5.5,0.5,15.160203,9.764007
0:41:50,5.5,0.5,15.159594,9.78125
0:41:51,5.5,0.5,15.159392,9.781356
0:41:52,5.5,0.5,15.153803,9.771162
0:41:53,5.5,0.5,15.141483,9.752272
0:41:54,5.5,0.5,15.129744,9.74756
0:41:55,5.5,0.5,15.122434,9.747864
0:41:56,5.5,0.5,15.101161,9.748704
0:41:57,5.5,0.5,15.07084,9.750119
0:41:58,5.5,0.5,15.06513,9.752213
0:41:59,5.5,0.5,15.065347,9.753238
0:42:00,5.5,0.5,15.080128,9.761477
0:42:01,5.5,0.5,15.086858,9.771373
0:42:02,5.5,0.5,15.086489,9.765202
0:42:03,5.5,0.5,15.086305,9.754171
0:42:04,5.5,0.5,15.085992,9.732429
0:42:05,5.5,0.5,15.100084,9.724245
0:42:06,5.5,0.5,15.102228,9.725955
0:42:07,5.5,0.5,15.100781,9.725644
0:42:08,5.5,0.5,15.102438,9.725722
0:42:09,5.5,0.5,15.106631,9.725637
0:42:10,5.5,0.5,15.116027,9.725763
0:42:11,5.5,0.5,15.115961,9.728172
0:42:12,5.5,0.5,15.115172,9.729074
0:42:13,5.5,0.5,15.113694,9.729141
0:42:14,5.5,0.5,15.110308,9.721065
0:42:15,5.5,0.5,15.114547,9.692021
0:42:16,5.5,0.5,15.125402,9.6826
0:42:17,5.5,0.5,15.127345,9.678159
0:42:18,5.5,0.5,15.117394,9.676463
0:42:19,5.5,0.5,15.109322,9.671538
0:42:20,5.5,0.5,15.10945,9.66992
0:42:21,5.5,0.5,15.109608,9.688777
0:42:22,5.5,0.5,15.10952,9.728157
0:42:23,5.5,0.5,15.110022,9.748068
0:42:24,5.5,0.5,15.112186,9.750563
0:42:25,5.5,0.5,15.112023,9.750557
0:42:26,5.5,0.5,15.110647,9.750643
0:42:27,5.5,0.5,15.109353,9.748822
0:42:28,5.5,0.5,15.110111,9.745661
0:42:29,5.5,0.5,15.109795,9.744623
0:42:30,5.5,0.5,15.115102,9.741346
0:42:31,5.5,0.5,15.117778,9.740836
0:42:32,5.5,0.5,15.123706,9.7389
0:42:33,5.5,0.5,15.123706,9.735446
0:42:34,5.5,0.5,15.128814,9.734295
0:42:35,5.5,0.5,15.124706,9.734065
0:42:36,5.5,0.5,15.124706,9.733487
0:42:37,5.5,0.5,15.118938,9.72429
0:42:38,5.5,0.5,15.122172,9.70577
0:42:39,5.5,0.5,15.123906,9.674231
0:42:40,5.5,0.5,15.124033,9.656608
0:42:41,5.5,0.5,15.124033,9.656658
0:42:42,5.5,0.5,15.126473,9.656825
0:42:43,5.5,0.5,15.126473,9.658562
0:42:44,5.5,0.5,15.126573,9.65939
0:42:45,5.5,0.5,15.124239,9.65586
0:42:46,5.5,0.5,15.121856,9.654407
0:42:47,5.5,0.5,15.107578,9.653661
0:42:48,5.5,0.5,15.09909,9.644424
0:42:49,5.5,0.5,15.096583,9.636782
0:42:50,5.5,0.5,15.097089,9.638584
0:42:51,5.5,0.5,15.101242,9.64232
0:42:52,5.5,0.5,15.105027,9.645607
0:42:53,5.5,0.5,15.11066,9.646081
0:42:54,5.5,0.5,15.123795,9.64711
0:42:55,5.5,0.5,15.131139,9.649102
0:42:56,5.5,0.5,15.080167,9.660014
0:42:57,5.5,0.5,15.048523,9.660707
0:42:58,5.5,0.5,15.033058,9.661201
0:42:59,5.5,0.5,15.045933,9.664178
0:43:00,5.5,0.5,15.077356,9.663853
0:43:01,5.5,0.5,15.077914,9.647123
0:43:02,5.5,0.5,15.078203,9.646138
0:43:03,5.5,0.5,15.078112,9.646246
0:43:04,5.5,0.5,15.07792,9.646466
0:43:05,5.5,0.5,15.078134,9.651094
0:43:06,5.5,0.5,15.07822,9.661805
0:43:07,5.5,0.5,15.078366,9.674479
0:43:08,5.5,0.5,15.07724,9.67502
0:43:09,5.5,0.5,15.080911,9.674425
0:43:10,5.5,0.5,15.088538,9.67781
0:43:11,5.5,0.5,15.101627,9.684587
0:43:12,5.5,0.5,15.10657,9.686338
0:43:13,5.5,0.5,15.102958,9.688598
0:43:14,5.5,0.5,15.102455,9.690623
0:43:15,5.5,0.5,15.102884,9.691532
0:43:16,5.5,0.5,15.103634,9.690738
0:43:17,5.5,0.5,15.104531,9.692079
0:43:18,5.5,0.5,15.108908,9.69359
0:43:19,5.5,0.5,15.099538,9.693816
0:43:20,5.5,0.5,15.087797,9.692405
0:43:21,5.5,0.5,15.080384,9.68811
0:43:22,5.5,0.5,15.079967,9.68417
0:43:23,5.5,0.5,15.078467,9.682516
0:43:24,5.5,0.5,15.09241,9.684731
0:43:25,5.5,0.5,15.109717,9.686845
0:43:26,5.5,0.5,15.108525,9.685205
0:43:27,5.5,0.5,15.108628,9.688026
0:43:28,5.5,0.5,15.108902,9.70437
0:43:29,5.5,0.5,15.111712,9.700648
0:43:30,5.5,0.5,15.141227,9.698186
0:43:31,5.5,0.5,15.17363,9.696912
0:43:32,5.5,0.5,15.19073,9.694717
0:43:33,5.5,0.5,15.188164,9.67752
0:43:34,5.5,0.5,15.189867,9.669335
0:43:35,5.5,0.5,15.191206,9.662557
0:43:36,5.5,0.5,15.187978,9.671671
0:43:37,5.5,0.5,15.186966,9.677723
0:43:38,5.5,0.5,15.187212,9.659636
0:43:39,5.5,0.5,15.188573,9.63565
0:43:40,5.5,0.5,15.192534,9.637956
0:43:41,5.5,0.5,15.195398,9.641094
0:43:42,5.5,0.5,15.195438,9.642246
0:43:43,5.5,0.5,15.195084,9.6437
0:43:44,5.5,0.5,15.195148,9.64682
0:43:45,5.5,0.5,15.195389,9.647543
0:43:46,5.5,0.5,15.197428,9.661912
0:43:47,5.5,0.5,15.200303,9.675155
0:43:48,5.5,0.5,15.200278,9.680238
0:43:49,5.5,0.5,15.200127,9.690966
0:43:50,5.5,0.5,15.19921,9.698172
0:43:51,5.5,0.5,15.191758,9.697666
0:43:52,5.5,0.5,15.171719,9.696381
0:43:53,5.5,0.5,15.167756,9.696313
0:43:54,5.5,0.5,15.168089,9.698512
0:43:55,5.5,0.5,15.16834,9.700479
0:43:56,5.5,0.5,15.1671,9.70357
0:43:57,5.5,0.5,15.166406,9.704003
0:43:58,5.5,0.5,15.157327,9.703522
0:43:59,5.5,0.5,15.140733,9.700815
0:44:00,5.5,0.5,15.123797,9.694094
0:44:01,5.5,0.5,15.124016,9.682708
0:44:02,5.5,0.5,15.126792,9.682009
0:44:03,5.5,0.5,15.129931,9.680956
0:44:04,5.5,0.5,15.12936,9.680796
0:44:05,5.5,0.5,15.124802,9.680383
0:44:06,5.5,0.5,15.126227,9.680065
0:44:07,5.5,0.5,15.125894,9.67415
0:44:08,5.5,0.5,15.121503,9.657591
0:44:09,5.5,0.5,15.122202,9.642739
0:44:10,5.5,0.5,15.124105,9.629092
0:44:11,5.5,0.5,15.120384,9.61276
0:44:12,5.5,0.5,15.10839,9.593633
0:44:13,5.5,0.5,15.037234,9.587749
0:44:14,5.5,0.5,15.022534,9.58858
0:44:15,5.5,0.5,15.022247,9.601637
0:44:16,5.5,0.5,15.022427,9.638405
0:44:17,5.5,0.5,15.022325,9.648571
0:44:18,5.5,0.5,15.022348,9.649094
0:44:19,5.5,0.5,15.027348,9.646088
0:44:20,5.5,0.5,15.027323,9.644084
0:44:21,5.5,0.5,15.024497,9.64768
0:44:22,5.5,0.5,15.021806,9.659861
0:44:23,5.5,0.5,15.021222,9.649393
0:44:24,5.5,0.5,15.03031,9.637883
0:44:25,5.5,0.5,15.037527,9.627254
0:44:26,5.5,0.5,15.038231,9.622479
0:44:27,5.5,0.5,15.038775,9.621244
0:44:28,5.5,0.5,15.041816,9.621142
0:44:29,5.5,0.5,15.042466,9.621159
0:44:30,5.5,0.5,15.042416,9.622324
0:44:31,5.5,0.5,15.037472,9.627312
0:44:32,5.5,0.5,15.033233,9.628627
0:44:33,5.5,0.5,15.037183,9.647332
0:44:34,5.5,0.5,15.047953,9.673706
0:44:35,5.5,0.5,15.05792,9.65747
0:44:36,5.5,0.5,15.060038,9.643242
0:44:37,5.5,0.5,15.060275,9.655902
0:44:38,5.5,0.5,15.056864,9.68366
0:44:39,5.5,0.5,15.052789,9.691909
0:44:40,5.5,0.5,15.06124,9.696306
0:44:41,5.5,0.5,15.065806,9.695223
0:44:42,5.5,0.5,15.068173,9.691692
0:44:43,5.5,0.5,15.077812,9.68648
0:44:44,5.5,0.5,15.079652,9.668906
0:44:45,5.5,0.5,15.078856,9.646947
0:44:46,5.5,0.5,15.08629,9.630401
0:44:47,5.5,0.5,15.106328,9.628597
0:44:48,5.5,0.5,15.11328,9.626009
0:44:49,5.5,0.5,15.11622,9.625246
0:44:50,5.5,0.5,15.118292,9.624313
0:44:51,5.5,0.5,15.119022,9.624337
0:44:52,5.5,0.5,15.120622,9.62915
0:44:53,5.5,0.5,15.118398,9.645588
0:44:54,5.5,0.5,15.115216,9.64678
0:44:55,5.5,0.5,15.11557,9.659406
0:44:56,5.5,0.5,15.115983,9.674366
0:44:57,5.5,0.5,15.117367,9.685048
0:44:58,5.5,0.5,15.120025,9.689152
0:44:59,5.5,0.5,15.122858,9.691716
0:45:00,5.5,0.5,15.122998,9.691649
0:45:01,5.5,0.5,15.125103,9.693589
0:45:02,5.5,0.5,15.140738,9.719004
0:45:03,5.5,0.5,15.149147,9.738647
0:45:04,5.5,0.5,15.150298,9.739095
0:45:05,5.5,0.5,15.149755,9.739374
0:45:06,5.5,0.5,15.14984,9.73541
0:45:07,5.5,0.5,15.148712,9.727048
0:45:08,5.5,0.5,15.144219,9.719731
0:45:09,5.5,0.5,15.142288,9.716502
0:45:10,5.5,0.5,15.142145,9.714846
0:45:11,5.5,0.5,15.146038,9.714803
0:45:12,5.5,0.5,15.154239,9.709229
0:45:13,5.5,0.5,15.174494,9.691902
0:45:14,5.5,0.5,15.177238,9.683448
0:45:15,5.5,0.5,15.181628,9.681038
0:45:16,5.5,0.5,15.182827,9.678439
0:45:17,5.5,0.5,15.173906,9.671309
0:45:18,5.5,0.5,15.171269,9.657317
0:45:19,5.5,0.5,15.171069,9.650816
0:45:20,5.5,0.5,15.170883,9.647469
0:45:21,5.5,0.5,15.170172,9.646634
0:45:22,5.5,0.5,15.16986,9.653484
0:45:23,5.5,0.5,15.169155,9.659675
0:45:24,5.5,0.5,15.16826,9.653895
0:45:25,5.5,0.5,15.171847,9.622373
0:45:26,5.5,0.5,15.172495,9.620981
0:45:27,5.5,0.5,15.171723,9.633709
0:45:28,5.5,0.5,15.171695,9.639731
0:45:29,5.5,0.5,15.170684,9.638014
0:45:30,5.5,0.5,15.169227,9.641623
0:45:31,5.5,0.5,15.167819,9.670099
0:45:32,5.5,0.5,15.161247,9.67337
0:45:33,5.5,0.5,15.152367,9.675488
0:45:34,5.5,0.5,15.136748,9.67614
0:45:35,5.5,0.5,15.129758,9.675347
